reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,2.0,21,4.0,0.6625,0.5225,None,None,None,0.52,0.6,1.0,0.5,1.0,0.0,5.0,0.66,0.715,None,None,None,0.5,0.75,0.6,0.25,0.6,0.0,0,0.19251623308178456,None,None,0.020000000000000018,0.15000000000000002,0.4,0.25,0.4,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,2.0,22,4.0,0.6625,0.5225,None,None,None,0.45,0.47,1.0,0.71,1.0,0.0,5.0,0.66,0.715,None,None,None,0.55,0.8,0.55,0.2,0.55,0.0,0,0.19251623308178456,None,None,0.10000000000000003,0.33000000000000007,0.44999999999999996,0.51,0.44999999999999996,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,2.0,23,4.0,0.6625,0.5225,None,None,None,0.59,0.39,1.0,0.5,1.0,0.0,5.0,0.66,0.715,None,None,None,0.6,0.85,0.5,0.15,0.5,0.0,0,0.19251623308178456,None,None,0.010000000000000009,0.45999999999999996,0.5,0.35,0.5,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,2.0,24,3.0,0.66,0.3335,None,None,None,0.61,0.39,1.0,1.0,1.0,0.0,1.0,0.2175,0.1515,None,None,None,0.65,0.9,0.45,0.1,0.45,0.0,0,0.4784665610050508,None,None,0.040000000000000036,0.51,0.55,0.9,0.55,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,2.0,25,3.0,0.66,0.3335,None,None,None,0.32,0.18,0.91,0.0,1.0,0.0,5.0,0.66,0.715,None,None,None,0.7,0.95,0.4,0.05,0.4,0.0,0,0.38149999999999995,None,None,0.37999999999999995,0.77,0.51,0.05,0.6,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,2.0,26,3.0,0.66,0.3335,None,None,None,0.53,0.25,1.0,0.0,1.0,0.0,6.0,0.6625,0.9095,None,None,None,0.75,1.0,0.35,0.0,0.35,0.0,0,0.5760054253216718,None,None,0.21999999999999997,0.75,0.65,0.0,0.65,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,27,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.26,0.31,0.91,0.0,1.0,0.0,3.0,0.2275,0.684,None,None,None,0.48,0.25,1.0,0.0,1.0,0.0,0,0.5773569086795447,None,None,0.21999999999999997,0.06,0.08999999999999997,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,28,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.3,0.22,1.0,0.0,1.0,0.0,3.0,0.2275,0.684,None,None,None,0.52,0.22,1.0,0.12,1.0,0.0,0,0.5773569086795447,None,None,0.22000000000000003,0.0,0.0,0.12,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,29,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.33,0.32,1.0,0.0,1.0,0.0,3.0,0.2275,0.684,None,None,None,0.59,0.24,1.0,0.0,1.0,0.0,0,0.5773569086795447,None,None,0.25999999999999995,0.08000000000000002,0.0,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,30,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.32,0.31,0.8,0.1,1.0,0.0,3.0,0.2275,0.684,None,None,None,0.61,0.26,1.0,0.0,1.0,0.0,0,0.5773569086795447,None,None,0.29,0.04999999999999999,0.19999999999999996,0.1,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,31,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.28,0.29,1.0,0.0,1.0,0.0,3.0,0.2275,0.684,None,None,None,0.32,0.28,1.0,0.0,1.0,0.0,0,0.5773569086795447,None,None,0.03999999999999998,0.009999999999999953,0.0,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,32,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.25,0.29,1.0,0.0,1.0,0.0,3.0,0.2275,0.684,None,None,None,0.53,0.23,1.0,0.0,1.0,0.0,0,0.5773569086795447,None,None,0.28,0.05999999999999997,0.0,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,33,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.28,0.35,1.0,0.0,1.0,0.0,3.0,0.2275,0.684,None,None,None,0.45,0.29,1.0,0.0,1.0,0.0,0,0.5773569086795447,None,None,0.16999999999999998,0.06,0.0,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,34,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.14,0.22,1.0,0.0,1.0,0.0,3.0,0.2275,0.684,None,None,None,0.44,0.31,1.0,0.0,1.0,0.0,0,0.5773569086795447,None,None,0.3,0.09,0.0,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,35,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.33,0.54,1.0,0.0,1.0,0.0,3.0,0.2275,0.684,None,None,None,0.57,0.33,1.0,0.0,1.0,0.0,0,0.5773569086795447,None,None,0.23999999999999994,0.21000000000000002,0.0,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,36,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.37,0.31,1.0,0.5,1.0,0.0,3.0,0.2275,0.684,None,None,None,0.37,0.35,1.0,0.0,1.0,0.0,0,0.5773569086795447,None,None,0.0,0.03999999999999998,0.0,0.5,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,37,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.39,0.24,1.0,0.33,1.0,0.0,3.0,0.2275,0.684,None,None,None,0.2,0.37,1.0,0.0,1.0,0.0,0,0.5773569086795447,None,None,0.19,0.13,0.0,0.33,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,38,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.43,0.39,0.86,0.29,1.0,0.0,3.0,0.2275,0.684,None,None,None,0.44,0.39,1.0,0.0,1.0,0.0,0,0.5773569086795447,None,None,0.010000000000000009,0.0,0.14,0.29,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,39,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.36,0.54,1.0,0.2,1.0,0.0,3.0,0.2275,0.684,None,None,None,0.52,0.41,1.0,0.0,1.0,0.0,0,0.5773569086795447,None,None,0.16000000000000003,0.13000000000000006,0.0,0.2,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,40,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.41,0.37,0.92,0.0,1.0,0.0,4.0,0.27,0.8685,None,None,None,0.45,0.43,1.0,0.0,1.0,0.0,0,0.6392483867793489,None,None,0.040000000000000036,0.06,0.07999999999999996,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,41,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.38,0.38,1.0,0.0,1.0,0.0,4.0,0.27,0.8685,None,None,None,0.43,0.45,1.0,0.0,1.0,0.0,0,0.6392483867793489,None,None,0.04999999999999999,0.07,0.0,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,42,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.44,0.58,1.0,1.0,1.0,0.0,4.0,0.27,0.8685,None,None,None,0.41,0.47,1.0,0.0,1.0,0.0,0,0.6392483867793489,None,None,0.030000000000000027,0.10999999999999999,0.0,1.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,43,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.38,0.37,1.0,0.5,1.0,0.0,4.0,0.27,0.8685,None,None,None,0.39,0.49,1.0,0.0,1.0,0.0,0,0.6392483867793489,None,None,0.010000000000000009,0.12,0.0,0.5,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,44,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.5,0.6,1.0,1.0,1.0,0.0,4.0,0.27,0.8685,None,None,None,0.37,0.51,1.0,0.0,1.0,0.0,0,0.6392483867793489,None,None,0.13,0.08999999999999997,0.0,1.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,45,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.33,0.47,1.0,1.0,1.0,0.0,4.0,0.27,0.8685,None,None,None,0.35,0.53,1.0,0.0,1.0,0.0,0,0.6392483867793489,None,None,0.019999999999999962,0.06000000000000005,0.0,1.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,544,3.0,46,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.27,0.5,1.0,1.0,1.0,0.0,6.0,0.755,0.833,None,None,None,0.33,0.55,1.0,0.0,1.0,0.0,0,0.3780082671053638,None,None,0.06,0.050000000000000044,0.0,1.0,0.0,0.0
