reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,11,1.0,0.3,0.148,1.0,0.3,0.148,0.3,0.16,0.92,0.08,1.0,0.08,2.0,0.457,0.34,2.0,0.457,0.34,0.5,0.7,0.6,0.5,0.8,0.3,0,0.24801814449753476,0,0.24801814449753476,0.2,0.5399999999999999,0.32000000000000006,0.42,0.19999999999999996,0.21999999999999997
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,12,1.0,0.3,0.148,None,None,None,0.37,0.22,1.0,0.17,1.0,0.0,3.0,0.235,0.66,3.0,0.235,0.66,0.3,0.4,0.3,0.3,0.6,0.2,0,0.5161094845088589,None,None,0.07,0.18000000000000002,0.7,0.12999999999999998,0.4,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,13,1.0,0.3,0.148,1.0,0.3,0.148,0.32,0.21,0.4,0.0,1.0,0.2,3.0,0.235,0.66,4.0,0.695,0.58,0.5,0.7,0.6,0.5,0.8,0.3,0,0.5161094845088589,0,0.5853622809850323,0.18,0.49,0.19999999999999996,0.5,0.19999999999999996,0.09999999999999998
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,14,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,15,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,16,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,17,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,18,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,19,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,20,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,21,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,22,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,23,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,24,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,25,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,26,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,27,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,28,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,29,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,30,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,31,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,1.0,32,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,2.0,33,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,2.0,0.487,0.35,1.0,0.302,0.1565,0.4,0.6,0.5,0.4,0.8,0.3,None,None,None,None,None,None,0.5,0.4,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,2.0,34,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,2.0,0.487,0.35,2.0,0.487,0.35,0.5,0.7,0.6,0.5,0.8,0.3,None,None,None,None,None,None,0.6,0.5,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,2.0,35,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,3.0,0.257,0.695,3.0,0.257,0.695,0.3,0.4,0.3,0.3,0.6,0.2,None,None,None,None,None,None,0.3,0.3,0.4,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,2.0,36,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,3.0,0.257,0.695,4.0,0.655,0.6875,0.5,0.7,0.6,0.5,0.8,0.3,None,None,None,None,None,None,0.6,0.5,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,2.0,37,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,4.0,0.655,0.6875,1.0,0.302,0.1565,0.5,0.7,0.6,0.5,0.8,0.3,None,None,None,None,None,None,0.6,0.5,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,2.0,38,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,5.0,0.84,0.69,2.0,0.487,0.35,0.3,0.4,0.3,0.3,0.6,0.2,None,None,None,None,None,None,0.3,0.3,0.4,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,2.0,39,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,1.0,0.302,0.1565,3.0,0.257,0.695,0.5,0.7,0.6,0.5,0.8,0.3,None,None,None,None,None,None,0.6,0.5,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,2.0,40,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,2.0,0.487,0.35,4.0,0.655,0.6875,0.5,0.7,0.6,0.5,0.8,0.3,None,None,None,None,None,None,0.6,0.5,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,2.0,41,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,3.0,0.257,0.695,1.0,0.302,0.1565,0.5,0.7,0.6,0.5,0.8,0.3,None,None,None,None,None,None,0.6,0.5,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,368,2.0,42,None,None,None,None,None,None,None,None,0.0,0.0,0.92,0.0,4.0,0.655,0.6875,1.0,0.302,0.1565,0.5,0.7,0.6,0.5,0.8,0.3,None,None,None,None,None,None,0.6,0.5,0.12,0.3
