reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,0.0,10,3.0,0.163,0.645,3.0,0.163,0.645,0.0,0.0,0.14,0.0,1.0,0.0,6.0,0.735,0.53,2.0,0.495,0.299,0.5,0.6,0.7,0.8,0.7,0.3,0,0.5834457986822769,0,0.4795205939268928,0.5,0.6,0.5599999999999999,0.8,0.30000000000000004,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,0.0,11,4.0,0.495,0.63,None,None,None,0.0,0.1,0.8,0.0,1.0,0.0,6.0,0.735,0.53,2.0,0.495,0.299,0.4,0.5,0.6,0.7,0.6,0.4,0,0.26,None,None,0.4,0.4,0.20000000000000007,0.7,0.4,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,1.0,12,3.0,0.1964999999999999,0.72,None,None,None,0.0,0.0,0.71,0.14,1.0,0.0,1.0,0.272,0.1465,3.0,0.1965,0.72,0.6,0.4,0.7,0.8,0.6,0.3,0,0.578448355516722,None,None,0.6,0.4,0.010000000000000009,0.66,0.4,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,1.0,13,3.0,0.1964999999999999,0.72,None,None,None,0.0,0.0,0.17,0.0,1.0,0.0,2.0,0.2965,0.38,3.0,0.1965,0.72,0.5,0.6,0.7,0.8,0.7,0.2,0,0.354400902933387,None,None,0.5,0.6,0.5299999999999999,0.8,0.30000000000000004,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,1.0,14,3.0,0.1964999999999999,0.72,None,None,None,0.0,0.17,0.43,0.0,1.0,0.0,None,None,None,2.0,0.2965,0.38,0.5,0.6,0.7,0.8,0.7,0.3,0,None,None,None,0.5,0.42999999999999994,0.26999999999999996,0.8,0.30000000000000004,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,1.0,15,3.0,0.1964999999999999,0.72,None,None,None,0.0,0.0,0.25,0.0,1.0,0.0,None,None,None,2.0,0.2965,0.38,0.4,0.5,0.6,0.7,0.6,0.4,0,None,None,None,0.4,0.5,0.35,0.7,0.4,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,1.0,16,3.0,0.1964999999999999,0.72,None,None,None,0.0,0.25,0.6,0.0,1.0,0.0,3.0,0.1965,0.72,4.0,0.72,0.69,0.4,0.5,0.6,0.7,0.6,0.4,1,1.1102230246251565e-16,None,None,0.4,0.25,0.0,0.7,0.4,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,1.0,17,4.0,0.72,0.69,None,None,None,0.0,0.0,0.3,0.0,1.0,0.0,3.0,0.1965,0.72,4.0,0.72,0.69,0.6,0.7,0.8,0.9,0.8,0.2,0,0.5243588942699455,None,None,0.6,0.7,0.5,0.9,0.19999999999999996,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,1.0,18,4.0,0.72,0.69,None,None,None,0.06,0.0,0.25,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,1.0,19,2.0,0.2965,0.38,None,None,None,0.0,0.0,0.33,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,1.0,20,1.0,0.272,0.1465,None,None,None,0.0,0.0,0.5,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,1.0,21,2.0,0.2965,0.38,None,None,None,0.13,0.0,0.4,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,1.0,22,4.0,0.72,0.69,5.0,0.78,0.37,0.08,0.0,0.67,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,1.0,23,1.0,0.272,0.1465,None,None,None,0.0,0.0,0.8,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,1.0,24,2.0,0.2965,0.38,None,None,None,0.0,0.0,0.25,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,1.0,25,2.0,0.2965,0.38,None,None,None,0.0,0.0,0.62,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,1.0,26,3.0,0.1964999999999999,0.72,None,None,None,0.0,0.0,0.75,0.75,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,1.0,27,3.0,0.1964999999999999,0.72,None,None,None,0.0,0.0,0.71,0.14,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,2.0,28,5.0,0.49,0.835,None,None,None,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.2725,0.147,3.0,0.595,0.425,0.5,0.6,0.7,0.8,0.7,0.3,0,0.7215609814838936,None,None,0.5,0.6,0.09999999999999998,0.8,0.30000000000000004,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,2.0,29,2.0,0.25,0.5,None,None,None,0.0,0.0,0.57,0.57,1.0,0.0,2.0,0.25,0.5,3.0,0.595,0.425,0.5,0.6,0.7,0.8,0.7,0.2,1,0.0,None,None,0.5,0.6,0.13,0.2300000000000001,0.30000000000000004,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,2.0,30,2.0,0.25,0.5,None,None,None,0.0,0.0,0.5,0.5,1.0,0.0,3.0,0.595,0.425,2.0,0.25,0.5,0.5,0.6,0.7,0.8,0.7,0.3,0,0.3530580688781946,None,None,0.5,0.6,0.19999999999999996,0.30000000000000004,0.30000000000000004,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,2.0,31,2.0,0.25,0.5,None,None,None,0.0,0.0,0.57,0.29,1.0,0.0,1.0,0.2725,0.147,2.0,0.25,0.5,0.4,0.5,0.6,0.7,0.6,0.4,0,0.3537163411548864,None,None,0.4,0.5,0.030000000000000027,0.41,0.4,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,2.0,32,3.0,0.595,0.425,4.0,0.84,0.485,0.0,0.0,0.33,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,2.0,33,3.0,0.595,0.425,None,None,None,0.0,0.0,0.6,0.2,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,2.0,34,2.0,0.25,0.5,None,None,None,0.08,0.0,0.71,0.57,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,2.0,35,2.0,0.25,0.5,None,None,None,0.0,0.14,1.0,1.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,2.0,36,5.0,0.49,0.835,None,None,None,0.0,0.0,0.57,0.14,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,2.0,37,4.0,0.84,0.485,None,None,None,0.0,0.0,0.4,0.3,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,2.0,38,3.0,0.595,0.425,4.0,0.84,0.485,0.06,0.0,0.78,0.11,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,2.0,39,1.0,0.2725,0.147,None,None,None,0.0,0.0,0.6,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,2.0,40,2.0,0.25,0.5,None,None,None,0.0,0.0,0.67,0.5,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,2.0,41,1.0,0.2725,0.147,None,None,None,0.0,0.0,0.75,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,2.0,42,2.0,0.25,0.5,None,None,None,0.0,0.1,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,2.0,43,3.0,0.595,0.425,None,None,None,0.0,0.11,0.8,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,2.0,44,3.0,0.595,0.425,None,None,None,0.0,0.0,0.6,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,2.0,45,2.0,0.25,0.5,None,None,None,0.17,0.0,0.75,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,578,2.0,46,5.0,0.49,0.835,4.0,0.84,0.485,0.07,0.0,0.62,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
