reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,1.0,10,6.0,0.502,0.4329999999999999,None,None,None,0.23,0.2,0.78,0.44,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,1.0,11,6.0,0.502,0.4329999999999999,None,None,None,0.28,0.31,1.0,0.57,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,1.0,12,6.0,0.502,0.4329999999999999,None,None,None,0.53,0.46,1.0,0.75,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,1.0,13,6.0,0.502,0.4329999999999999,None,None,None,0.75,0.6,0.88,0.75,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,1.0,14,6.0,0.502,0.4329999999999999,None,None,None,0.53,0.48,1.0,0.5,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,1.0,15,1.0,0.3635,0.149,None,None,None,0.24,0.24,1.0,0.18,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,1.0,16,1.0,0.3635,0.149,None,None,None,0.16,0.19,0.91,0.09,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,1.0,17,1.0,0.3635,0.149,None,None,None,0.16,0.12,0.82,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,1.0,18,1.0,0.3635,0.149,None,None,None,0.19,0.24,0.9,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,1.0,19,1.0,0.3635,0.149,None,None,None,0.22,0.24,0.82,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,1.0,20,1.0,0.3635,0.149,None,None,None,0.16,0.24,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,1.0,21,1.0,0.3635,0.149,None,None,None,0.27,0.3,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,1.0,22,1.0,0.3635,0.149,None,None,None,0.24,0.05,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,1.0,23,1.0,0.3635,0.149,None,None,None,0.23,0.22,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,1.0,24,6.0,0.502,0.4329999999999999,None,None,None,0.35,0.19,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,1.0,25,1.0,0.3635,0.149,None,None,None,0.22,0.15,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,2.0,26,1.0,0.3625,0.146,None,None,None,0.45,0.35,1.0,0.5,1.0,0.0,2.0,0.2635,0.41,3.0,0.2665,0.6625,0.7,0.8,0.7,0.8,0.7,0.3,0,0.2819521235954785,None,None,0.24999999999999994,0.45000000000000007,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,2.0,27,2.0,0.2635,0.41,None,None,None,0.49,0.3,1.0,0.33,1.0,0.0,1.0,0.3625,0.146,2.0,0.2635,0.41,0.6,0.7,0.8,0.7,0.6,0.4,0,0.2819521235954785,None,None,0.10999999999999999,0.39999999999999997,0.19999999999999996,0.36999999999999994,0.4,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,2.0,28,1.0,0.3625,0.146,None,None,None,0.28,0.36,1.0,0.5,1.0,0.0,3.0,0.2665,0.6625,4.0,0.737,0.5345,0.5,0.6,0.7,0.6,0.5,0.2,0,0.5253458384721439,None,None,0.21999999999999997,0.24,0.30000000000000004,0.09999999999999998,0.5,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,2.0,29,2.0,0.2635,0.41,None,None,None,0.24,0.2,1.0,0.0,1.0,0.0,1.0,0.3625,0.146,3.0,0.2665,0.6625,0.4,0.5,0.6,0.6,0.5,0.4,0,0.2819521235954785,None,None,0.16000000000000003,0.3,0.4,0.6,0.5,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,2.0,30,2.0,0.2635,0.41,None,None,None,0.28,0.19,1.0,0.0,1.0,0.0,3.0,0.2665,0.6625,2.0,0.2635,0.41,0.6,0.7,0.8,0.7,0.6,0.3,0,0.2525178211532802,None,None,0.31999999999999995,0.51,0.19999999999999996,0.7,0.4,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,2.0,31,1.0,0.3625,0.146,None,None,None,0.3,0.23,0.89,0.11,1.0,0.0,2.0,0.2635,0.41,1.0,0.3625,0.146,0.5,0.6,0.7,0.6,0.5,0.4,0,0.2819521235954785,None,None,0.2,0.37,0.19000000000000006,0.49,0.5,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,3.0,32,1.0,0.2022,0.1485,None,None,None,0.21,0.17,1.0,0.83,1.0,0.0,3.0,0.404,0.44,2.0,0.136,0.336,0.5,0.6,0.7,0.6,0.5,0.4,0,0.3545355976485295,None,None,0.29000000000000004,0.42999999999999994,0.30000000000000004,0.22999999999999998,0.5,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,165,3.0,33,3.0,0.404,0.44,None,None,None,0.23,0.12,1.0,0.75,1.0,0.0,1.0,0.2022,0.1485,4.0,0.137,0.5315,0.6,0.7,0.6,0.6,0.5,0.4,0,0.3545355976485295,None,None,0.37,0.58,0.4,0.15000000000000002,0.5,0.4
