reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,1.0,18,1.0,0.3635,0.149,None,None,None,0.52,0.22,1.0,0.2,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.2,0.3,0.8,0.3,1.0,0.0,0,0.4656073560415471,None,None,0.32,0.07999999999999999,0.19999999999999996,0.09999999999999998,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,1.0,19,4.0,0.346,0.7505,None,None,None,0.6,0.33,1.0,0.0,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.15,0.35,0.85,0.3,1.0,0.0,0,0.22139604784187086,None,None,0.44999999999999996,0.019999999999999962,0.15000000000000002,0.3,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,1.0,20,1.0,0.3635,0.149,None,None,None,0.39,0.21,1.0,0.0,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.2,0.3,0.9,0.3,1.0,0.0,0,0.4656073560415471,None,None,0.19,0.09,0.09999999999999998,0.3,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,1.0,21,2.0,0.187,0.4329999999999999,None,None,None,0.59,0.26,1.0,0.0,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.22,0.28,0.9,0.3,1.0,0.0,0,0.3536216339535805,None,None,0.37,0.020000000000000018,0.09999999999999998,0.3,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,1.0,22,1.0,0.3635,0.149,None,None,None,0.48,0.2,1.0,0.0,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.25,0.27,0.85,0.3,1.0,0.0,0,0.4656073560415471,None,None,0.22999999999999998,0.07,0.15000000000000002,0.3,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,1.0,23,2.0,0.187,0.4329999999999999,None,None,None,0.4,0.31,1.0,0.0,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.2,0.3,0.9,0.3,1.0,0.0,0,0.3536216339535805,None,None,0.2,0.010000000000000009,0.09999999999999998,0.3,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,1.0,24,3.0,0.1755,0.7075,None,None,None,0.68,0.51,1.0,0.0,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.25,0.25,0.8,0.3,1.0,0.0,0,0.3459242113527181,None,None,0.43000000000000005,0.26,0.19999999999999996,0.3,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,1.0,25,4.0,0.346,0.7505,None,None,None,0.5,0.33,1.0,0.42,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.22,0.3,0.85,0.3,1.0,0.0,0,0.22139604784187086,None,None,0.28,0.030000000000000027,0.15000000000000002,0.12,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,2.0,26,3.0,0.2665,0.6625,None,None,None,0.24,0.17,1.0,0.0,1.0,0.0,1.0,0.3625,0.146,None,None,None,0.15,0.12,0.8,0.0,1.0,0.0,0,0.5253458384721439,None,None,0.09,0.05000000000000002,0.19999999999999996,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,2.0,27,3.0,0.2665,0.6625,None,None,None,0.24,0.28,1.0,0.0,1.0,0.0,1.0,0.3625,0.146,None,None,None,0.18,0.1,0.75,0.0,1.0,0.0,0,0.5253458384721439,None,None,0.06,0.18000000000000002,0.25,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,2.0,28,3.0,0.2665,0.6625,None,None,None,0.3,0.31,0.88,0.38,1.0,0.0,2.0,0.2635,0.41,None,None,None,0.2,0.15,0.85,0.0,1.0,0.0,0,0.2525178211532802,None,None,0.09999999999999998,0.16,0.030000000000000027,0.38,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,2.0,29,3.0,0.2665,0.6625,None,None,None,0.45,0.37,1.0,0.86,1.0,0.0,3.0,0.2665,0.6625,None,None,None,0.25,0.2,0.9,0.0,1.0,0.0,1,0.0,None,None,0.2,0.16999999999999998,0.09999999999999998,0.86,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,2.0,30,2.0,0.2635,0.41,None,None,None,0.18,0.09,0.75,0.25,1.0,0.0,3.0,0.2665,0.6625,None,None,None,0.3,0.25,0.95,0.0,1.0,0.0,0,0.2525178211532802,None,None,0.12,0.16,0.19999999999999996,0.25,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,2.0,31,1.0,0.3625,0.146,None,None,None,0.19,0.07,1.0,0.0,1.0,0.0,4.0,0.737,0.5345,None,None,None,0.12,0.3,0.88,0.0,1.0,0.0,0,0.5396132874568601,None,None,0.07,0.22999999999999998,0.12,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,3.0,32,3.0,0.404,0.44,None,None,None,0.22,0.1,1.0,0.17,1.0,0.0,3.0,0.404,0.44,None,None,None,0.3,0.25,0.85,0.5,1.0,0.05,1,0.0,None,None,0.07999999999999999,0.15,0.15000000000000002,0.32999999999999996,0.0,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,3.0,33,1.0,0.2022,0.1485,None,None,None,0.04,0.0,0.38,0.12,1.0,0.0,3.0,0.404,0.44,None,None,None,0.35,0.3,0.8,0.6,1.0,0.1,0,0.3545355976485295,None,None,0.31,0.3,0.42000000000000004,0.48,0.0,0.1
