reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,725,2.0,25,4.0,0.542,0.595,None,None,None,0.42,0.59,1.0,0.0,1.0,0.0,2.0,0.145,0.59,None,None,None,0.2,0.25,0.8,0.4,1.0,0.05,0,0.39703148489760864,None,None,0.21999999999999997,0.33999999999999997,0.19999999999999996,0.4,0.0,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,725,2.0,26,4.0,0.542,0.595,None,None,None,0.35,0.54,1.0,0.0,1.0,0.0,2.0,0.145,0.59,None,None,None,0.18,0.3,0.85,0.45,1.0,0.08,0,0.39703148489760864,None,None,0.16999999999999998,0.24000000000000005,0.15000000000000002,0.45,0.0,0.08
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,725,2.0,27,4.0,0.542,0.595,None,None,None,0.5,0.62,1.0,0.2,1.0,0.0,3.0,0.34,0.575,None,None,None,0.22,0.2,0.8,0.4,1.0,0.07,0,0.20298768435548006,None,None,0.28,0.42,0.19999999999999996,0.2,0.0,0.07
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,725,2.0,28,4.0,0.542,0.595,None,None,None,0.42,0.39,1.0,0.25,1.0,0.0,3.0,0.34,0.575,None,None,None,0.25,0.15,0.75,0.3,1.0,0.1,0,0.20298768435548006,None,None,0.16999999999999998,0.24000000000000002,0.25,0.04999999999999999,0.0,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,725,2.0,29,4.0,0.542,0.595,None,None,None,0.39,0.22,1.0,0.0,1.0,0.0,3.0,0.34,0.575,None,None,None,0.3,0.2,0.7,0.35,1.0,0.12,0,0.20298768435548006,None,None,0.09000000000000002,0.01999999999999999,0.30000000000000004,0.35,0.0,0.12
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,725,2.0,30,5.0,0.772,0.5725,None,None,None,0.29,0.52,1.0,0.2,1.0,0.0,4.0,0.542,0.595,None,None,None,0.35,0.25,0.75,0.3,1.0,0.15,0,0.23109792296773243,None,None,0.06,0.27,0.25,0.09999999999999998,0.0,0.15
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,725,2.0,31,4.0,0.542,0.595,None,None,None,0.37,0.3,0.88,0.75,1.0,0.0,4.0,0.542,0.595,None,None,None,0.4,0.3,0.7,0.25,1.0,0.2,1,0.0,None,None,0.030000000000000027,0.0,0.18000000000000005,0.5,0.0,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,725,2.0,32,3.0,0.3399999999999999,0.5750000000000001,None,None,None,0.56,0.54,1.0,0.0,1.0,0.0,5.0,0.772,0.5725,None,None,None,0.3,0.25,0.75,0.3,1.0,0.1,0,0.43200723373573285,None,None,0.26000000000000006,0.29000000000000004,0.25,0.3,0.0,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,725,2.0,33,3.0,0.3399999999999999,0.5750000000000001,None,None,None,0.51,0.55,1.0,0.0,1.0,0.0,5.0,0.772,0.5725,None,None,None,0.25,0.2,0.8,0.35,1.0,0.05,0,0.43200723373573285,None,None,0.26,0.35000000000000003,0.19999999999999996,0.35,0.0,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,725,2.0,34,4.0,0.542,0.595,None,None,None,0.31,0.24,0.82,0.09,1.0,0.0,5.0,0.772,0.5725,None,None,None,0.2,0.15,0.85,0.4,1.0,0.08,0,0.23109792296773243,None,None,0.10999999999999999,0.09,0.030000000000000027,0.31000000000000005,0.0,0.08
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,725,3.0,35,3.0,0.385,0.5575,None,None,None,0.14,0.09,0.56,0.0,1.0,0.0,1.0,0.223,0.142,None,None,None,0.45,0.65,1.0,0.1,1.0,0.0,0,0.44596440440914115,None,None,0.31,0.56,0.43999999999999995,0.1,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,725,3.0,36,3.0,0.385,0.5575,None,None,None,0.25,0.19,0.67,0.67,1.0,0.0,2.0,0.154,0.5575,None,None,None,0.5,0.7,1.0,0.15,1.0,0.0,0,0.231,None,None,0.25,0.51,0.32999999999999996,0.52,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,725,3.0,37,3.0,0.385,0.5575,None,None,None,0.31,0.2,1.0,0.83,1.0,0.0,3.0,0.385,0.5575,None,None,None,0.48,0.6,1.0,0.2,1.0,0.0,1,0.0,None,None,0.16999999999999998,0.39999999999999997,0.0,0.6299999999999999,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,725,3.0,38,5.0,0.865,0.56,None,None,None,0.05,0.03,0.25,0.0,1.0,0.0,4.0,0.617,0.5575,None,None,None,0.55,0.5,0.95,0.25,1.0,0.05,0,0.24801260048634624,None,None,0.5,0.47,0.7,0.25,0.0,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,725,3.0,39,5.0,0.865,0.56,None,None,None,0.14,0.08,0.75,0.25,1.0,0.0,5.0,0.865,0.56,None,None,None,0.6,0.45,0.9,0.3,1.0,0.1,1,0.0,None,None,0.45999999999999996,0.37,0.15000000000000002,0.04999999999999999,0.0,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,725,3.0,40,4.0,0.617,0.5575,None,None,None,0.2,0.16,0.88,0.62,1.0,0.0,5.0,0.865,0.56,None,None,None,0.58,0.4,0.85,0.35,1.0,0.15,0,0.24801260048634624,None,None,0.37999999999999995,0.24000000000000002,0.030000000000000027,0.27,0.0,0.15
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,725,3.0,41,2.0,0.154,0.5575,None,None,None,0.34,0.17,1.0,0.29,1.0,0.0,5.0,0.865,0.56,None,None,None,0.57,0.35,0.8,0.4,1.0,0.2,0,0.7110043952044178,None,None,0.22999999999999993,0.17999999999999997,0.19999999999999996,0.11000000000000004,0.0,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,725,3.0,42,2.0,0.154,0.5575,None,None,None,0.31,0.19,0.88,0.0,1.0,0.0,5.0,0.865,0.56,None,None,None,0.54,0.3,0.75,0.45,1.0,0.25,0,0.7110043952044178,None,None,0.23000000000000004,0.10999999999999999,0.13,0.45,0.0,0.25
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,725,3.0,43,4.0,0.617,0.5575,None,None,None,0.19,0.05,0.86,0.86,1.0,0.0,5.0,0.865,0.56,None,None,None,0.52,0.25,0.7,0.5,1.0,0.3,0,0.24801260048634624,None,None,0.33,0.2,0.16000000000000003,0.36,0.0,0.3
