reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,1.0,11,4.0,0.346,0.7505,None,None,None,0.33,0.19,0.71,0.29,1.0,0.0,9.0,0.66,0.495,None,None,None,0.14,0.3,0.7,0.2,1.0,0.0,0,0.4048163163707708,None,None,0.19,0.10999999999999999,0.010000000000000009,0.08999999999999997,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,1.0,12,4.0,0.346,0.7505,None,None,None,0.43,0.34,1.0,0.12,1.0,0.0,10.0,0.82,0.435,None,None,None,0.1,0.2,0.65,0.15,1.0,0.0,0,0.569399903407087,None,None,0.32999999999999996,0.14,0.35,0.03,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,1.0,13,6.0,0.502,0.4329999999999999,None,None,None,0.28,0.25,0.75,0.5,1.0,0.0,11.0,0.825,0.693,None,None,None,0.1,0.25,0.6,0.15,1.0,0.0,0,0.41464322013027055,None,None,0.18000000000000002,0.0,0.15000000000000002,0.35,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,1.0,14,4.0,0.346,0.7505,None,None,None,0.36,0.38,1.0,0.67,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.08,0.3,0.65,0.1,1.0,0.0,0,0.22139604784187086,None,None,0.27999999999999997,0.08000000000000002,0.35,0.5700000000000001,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,1.0,15,4.0,0.346,0.7505,None,None,None,0.31,0.19,0.73,0.36,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.08,0.25,0.6,0.1,1.0,0.0,0,0.22139604784187086,None,None,0.22999999999999998,0.06,0.13,0.26,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,1.0,16,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.28,0.43,0.82,0.27,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.1,0.3,0.7,0.15,1.0,0.0,0,0.22337504336877026,None,None,0.18000000000000002,0.13,0.12,0.12000000000000002,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,1.0,17,6.0,0.502,0.4329999999999999,None,None,None,0.29,0.35,0.91,0.45,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.12,0.2,0.65,0.15,1.0,0.0,0,0.1605000311526451,None,None,0.16999999999999998,0.14999999999999997,0.26,0.30000000000000004,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,1.0,18,6.0,0.502,0.4329999999999999,None,None,None,0.17,0.38,0.9,0.3,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.1,0.25,0.7,0.15,1.0,0.0,0,0.1605000311526451,None,None,0.07,0.13,0.20000000000000007,0.15,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,1.0,19,6.0,0.502,0.4329999999999999,None,None,None,0.35,0.62,1.0,0.0,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.08,0.3,0.6,0.1,1.0,0.0,0,0.1605000311526451,None,None,0.26999999999999996,0.32,0.4,0.1,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,1.0,20,7.0,0.505,0.72,None,None,None,0.19,0.2,0.73,0.0,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.1,0.25,0.65,0.15,1.0,0.0,0,0.1265332367403916,None,None,0.09,0.04999999999999999,0.07999999999999996,0.15,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,1.0,21,6.0,0.502,0.4329999999999999,None,None,None,0.51,0.59,1.0,0.55,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.1,0.3,0.7,0.15,1.0,0.0,0,0.1605000311526451,None,None,0.41000000000000003,0.29,0.30000000000000004,0.4,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,1.0,22,6.0,0.502,0.4329999999999999,None,None,None,0.12,0.6,0.8,0.0,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.12,0.25,0.6,0.15,1.0,0.0,0,0.1605000311526451,None,None,0.0,0.35,0.20000000000000007,0.15,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,1.0,23,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.24,0.14,0.58,0.0,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.1,0.2,0.65,0.1,1.0,0.0,0,0.22337504336877026,None,None,0.13999999999999999,0.06,0.07000000000000006,0.1,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,1.0,24,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.23,0.42,1.0,0.0,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.1,0.3,0.7,0.15,1.0,0.0,0,0.22337504336877026,None,None,0.13,0.12,0.30000000000000004,0.15,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,1.0,25,2.0,0.187,0.4329999999999999,None,None,None,0.32,0.27,0.67,0.17,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.1,0.25,0.65,0.15,1.0,0.0,0,0.3536216339535805,None,None,0.22,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,2.0,26,4.0,0.737,0.5345,None,None,None,0.0,0.63,1.0,0.0,1.0,0.0,1.0,0.3625,0.146,None,None,None,0.3,0.4,0.85,0.6,1.0,0.0,0,0.5396132874568601,None,None,0.3,0.22999999999999998,0.15000000000000002,0.6,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,2.0,27,4.0,0.737,0.5345,None,None,None,0.0,0.61,1.0,0.0,1.0,0.0,2.0,0.2635,0.41,None,None,None,0.32,0.38,0.8,0.5,1.0,0.0,0,0.48959421973712064,None,None,0.32,0.22999999999999998,0.19999999999999996,0.5,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,2.0,28,4.0,0.737,0.5345,None,None,None,0.04,0.59,0.88,0.0,1.0,0.0,2.0,0.2635,0.41,None,None,None,0.28,0.35,0.9,0.7,1.0,0.0,0,0.48959421973712064,None,None,0.24000000000000002,0.24,0.020000000000000018,0.7,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,2.0,29,4.0,0.737,0.5345,None,None,None,0.0,0.62,1.0,0.0,1.0,0.0,3.0,0.2665,0.6625,None,None,None,0.25,0.45,0.85,0.65,1.0,0.0,0,0.48760050246077474,None,None,0.25,0.16999999999999998,0.15000000000000002,0.65,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,2.0,30,4.0,0.737,0.5345,None,None,None,0.16,0.3,0.88,0.0,1.0,0.0,4.0,0.737,0.5345,None,None,None,0.27,0.5,0.9,0.8,1.0,0.0,1,0.0,None,None,0.11000000000000001,0.2,0.020000000000000018,0.8,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,2.0,31,2.0,0.2635,0.41,None,None,None,0.23,0.31,0.78,0.0,1.0,0.0,4.0,0.737,0.5345,None,None,None,0.22,0.55,0.95,0.75,1.0,0.0,0,0.48959421973712064,None,None,0.010000000000000009,0.24000000000000005,0.16999999999999993,0.75,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,3.0,32,3.0,0.404,0.44,None,None,None,0.16,0.0,0.5,0.0,1.0,0.0,1.0,0.2022,0.1485,None,None,None,0.05,0.65,0.9,0.0,1.0,0.0,0,0.3545355976485295,None,None,0.11,0.65,0.4,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,3.0,33,3.0,0.404,0.44,None,None,None,0.15,0.46,0.62,0.5,1.0,0.0,3.0,0.404,0.44,None,None,None,0.1,0.6,0.85,0.0,1.0,0.0,1,0.0,None,None,0.04999999999999999,0.13999999999999996,0.22999999999999998,0.5,0.0,0.0
