reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,1.0,10,2.0,0.17,0.405,None,None,None,0.34,0.22,0.78,0.22,1.0,0.0,10.0,0.825,0.435,None,None,None,0.07,0.2,0.87,0.67,0.91,0.02,0,0.6556866629724901,None,None,0.27,0.01999999999999999,0.08999999999999997,0.45000000000000007,0.08999999999999997,0.02
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,1.0,11,6.0,0.508,0.41,None,None,None,0.43,0.26,1.0,0.42,1.0,0.0,11.0,0.83,0.715,None,None,None,0.09,0.25,0.89,0.69,0.94,0.03,0,0.4435188834762281,None,None,0.33999999999999997,0.010000000000000009,0.10999999999999999,0.26999999999999996,0.06000000000000005,0.03
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,1.0,12,2.0,0.17,0.405,None,None,None,0.42,0.4,1.0,0.0,1.0,0.0,12.0,0.5,0.58,None,None,None,0.06,0.17,0.84,0.66,0.88,0.03,0,0.37353045391239514,None,None,0.36,0.23,0.16000000000000003,0.66,0.12,0.03
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,1.0,13,6.0,0.508,0.41,None,None,None,0.16,0.21,0.5,0.25,1.0,0.0,None,None,None,None,None,None,0.06,0.19,0.85,0.67,0.89,0.02,0,None,None,None,0.1,0.01999999999999999,0.35,0.42000000000000004,0.10999999999999999,0.02
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,1.0,14,3.0,0.165,0.73,None,None,None,0.34,0.3,1.0,0.0,1.0,0.0,None,None,None,None,None,None,0.07,0.21,0.86,0.68,0.9,0.02,0,None,None,None,0.27,0.09,0.14,0.68,0.09999999999999998,0.02
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,1.0,15,4.0,0.353,0.475,None,None,None,0.38,0.26,1.0,0.09,1.0,0.0,None,None,None,None,None,None,0.1,0.22,0.87,0.7,0.92,0.03,0,None,None,None,0.28,0.04000000000000001,0.13,0.61,0.07999999999999996,0.03
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,1.0,16,6.0,0.508,0.41,None,None,None,0.39,0.4,1.0,0.17,1.0,0.0,None,None,None,None,None,None,0.08,0.2,0.85,0.67,0.91,0.02,0,None,None,None,0.31,0.2,0.15000000000000002,0.5,0.08999999999999997,0.02
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,1.0,17,6.0,0.508,0.41,None,None,None,0.31,0.23,1.0,0.0,1.0,0.0,None,None,None,None,None,None,0.06,0.18,0.84,0.65,0.9,0.02,0,None,None,None,0.25,0.05000000000000002,0.16000000000000003,0.65,0.09999999999999998,0.02
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,1.0,18,4.0,0.353,0.475,None,None,None,0.5,0.58,1.0,0.0,1.0,0.0,None,None,None,None,None,None,0.05,0.16,0.82,0.64,0.88,0.01,0,None,None,None,0.45,0.41999999999999993,0.18000000000000005,0.64,0.12,0.01
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,1.0,19,2.0,0.17,0.405,None,None,None,0.42,0.5,1.0,0.0,1.0,0.0,None,None,None,None,None,None,0.07,0.17,0.83,0.63,0.89,0.02,0,None,None,None,0.35,0.32999999999999996,0.17000000000000004,0.63,0.10999999999999999,0.02
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,1.0,20,4.0,0.353,0.475,None,None,None,0.36,0.28,0.91,0.0,1.0,0.0,None,None,None,None,None,None,0.05,0.15,0.8,0.62,0.87,0.01,0,None,None,None,0.31,0.13000000000000003,0.10999999999999999,0.62,0.13,0.01
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,1.0,21,7.0,0.501,0.739,None,None,None,0.5,0.38,0.8,0.0,1.0,0.0,None,None,None,None,None,None,0.06,0.18,0.81,0.61,0.86,0.02,0,None,None,None,0.44,0.2,0.010000000000000009,0.61,0.14,0.02
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,1.0,22,3.0,0.165,0.73,None,None,None,0.63,0.23,1.0,0.0,1.0,0.0,None,None,None,None,None,None,0.07,0.19,0.82,0.6,0.88,0.02,0,None,None,None,0.56,0.04000000000000001,0.18000000000000005,0.6,0.12,0.02
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,2.0,23,3.0,0.3399999999999999,0.5750000000000001,None,None,None,0.63,0.31,1.0,0.0,1.0,0.0,1.0,0.22,0.145,None,None,None,0.35,0.25,0.8,0.2,1.0,0.0,0,0.4464302857109943,None,None,0.28,0.06,0.19999999999999996,0.2,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,2.0,24,3.0,0.3399999999999999,0.5750000000000001,None,None,None,0.38,0.8,1.0,0.33,1.0,0.0,2.0,0.145,0.59,None,None,None,0.3,0.3,0.85,0.25,1.0,0.0,0,0.19557607215607936,None,None,0.08000000000000002,0.5,0.15000000000000002,0.08000000000000002,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,2.0,25,3.0,0.3399999999999999,0.5750000000000001,None,None,None,0.23,0.42,0.88,0.12,1.0,0.0,2.0,0.145,0.59,None,None,None,0.4,0.35,0.9,0.3,1.0,0.0,0,0.19557607215607936,None,None,0.17,0.07,0.020000000000000018,0.18,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,2.0,26,1.0,0.22,0.145,None,None,None,0.14,0.08,0.5,0.0,1.0,0.0,2.0,0.145,0.59,None,None,None,0.38,0.4,0.88,0.35,1.0,0.0,0,0.451275968781853,None,None,0.24,0.32,0.38,0.35,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,2.0,27,1.0,0.22,0.145,None,None,None,0.44,0.28,1.0,0.4,1.0,0.0,3.0,0.34,0.575,None,None,None,0.32,0.3,0.8,0.2,1.0,0.0,0,0.44643028571099425,None,None,0.12,0.019999999999999962,0.19999999999999996,0.2,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,2.0,28,2.0,0.145,0.5900000000000001,None,None,None,0.33,0.37,0.5,0.0,1.0,0.0,3.0,0.34,0.575,None,None,None,0.36,0.35,0.75,0.2,1.0,0.0,0,0.1955760721560795,None,None,0.02999999999999997,0.020000000000000018,0.25,0.2,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,2.0,29,4.0,0.542,0.595,None,None,None,0.25,0.15,0.88,0.12,1.0,0.0,3.0,0.34,0.575,None,None,None,0.4,0.3,0.78,0.25,1.0,0.0,0,0.20298768435548006,None,None,0.15000000000000002,0.15,0.09999999999999998,0.13,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,2.0,30,3.0,0.3399999999999999,0.5750000000000001,None,None,None,0.36,0.35,0.6,0.2,1.0,0.0,4.0,0.542,0.595,None,None,None,0.45,0.4,0.8,0.3,1.0,0.0,0,0.20298768435548017,None,None,0.09000000000000002,0.050000000000000044,0.20000000000000007,0.09999999999999998,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,2.0,31,2.0,0.145,0.5900000000000001,None,None,None,0.39,0.52,1.0,0.38,1.0,0.0,4.0,0.542,0.595,None,None,None,0.5,0.35,0.8,0.25,1.0,0.0,0,0.39703148489760864,None,None,0.10999999999999999,0.17000000000000004,0.19999999999999996,0.13,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,2.0,32,3.0,0.3399999999999999,0.5750000000000001,None,None,None,0.43,0.39,1.0,0.0,1.0,0.0,5.0,0.772,0.5725,None,None,None,0.4,0.3,0.75,0.2,1.0,0.0,0,0.43200723373573285,None,None,0.02999999999999997,0.09000000000000002,0.25,0.2,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,2.0,33,4.0,0.542,0.595,None,None,None,0.47,0.58,1.0,0.0,1.0,0.0,5.0,0.772,0.5725,None,None,None,0.35,0.35,0.7,0.2,1.0,0.0,0,0.23109792296773243,None,None,0.12,0.22999999999999998,0.30000000000000004,0.2,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,2.0,34,2.0,0.145,0.5900000000000001,None,None,None,0.16,0.13,0.27,0.0,1.0,0.0,5.0,0.772,0.5725,None,None,None,0.3,0.3,0.68,0.2,1.0,0.0,0,0.6272441709573713,None,None,0.13999999999999999,0.16999999999999998,0.41000000000000003,0.2,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,3.0,35,4.0,0.617,0.5575,None,None,None,0.15,0.06,0.33,0.11,1.0,0.0,1.0,0.223,0.142,None,None,None,0.6,0.3,0.8,0.2,0.7,0.1,0,0.5726047939023913,None,None,0.44999999999999996,0.24,0.47000000000000003,0.09000000000000001,0.30000000000000004,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,3.0,36,3.0,0.385,0.5575,None,None,None,0.32,0.4,1.0,1.0,1.0,0.0,2.0,0.154,0.5575,None,None,None,0.55,0.4,0.85,0.25,0.75,0.15,0,0.231,None,None,0.23000000000000004,0.0,0.15000000000000002,0.75,0.25,0.15
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,3.0,37,3.0,0.385,0.5575,None,None,None,0.28,0.32,0.83,0.83,1.0,0.0,3.0,0.385,0.5575,None,None,None,0.5,0.45,0.9,0.3,0.8,0.2,1,0.0,None,None,0.21999999999999997,0.13,0.07000000000000006,0.53,0.19999999999999996,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,3.0,38,4.0,0.617,0.5575,None,None,None,0.19,0.28,1.0,0.25,1.0,0.0,1.0,0.223,0.142,None,None,None,0.45,0.5,0.75,0.35,0.85,0.25,0,0.5726047939023913,None,None,0.26,0.21999999999999997,0.25,0.09999999999999998,0.15000000000000002,0.25
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,3.0,39,3.0,0.385,0.5575,None,None,None,0.15,0.33,1.0,1.0,1.0,0.0,4.0,0.617,0.5575,None,None,None,0.4,0.55,0.7,0.4,0.9,0.3,0,0.23199999999999998,None,None,0.25,0.22000000000000003,0.30000000000000004,0.6,0.09999999999999998,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,3.0,40,3.0,0.385,0.5575,None,None,None,0.25,0.27,0.88,0.62,1.0,0.0,4.0,0.617,0.5575,None,None,None,0.35,0.6,0.65,0.45,0.95,0.35,0,0.23199999999999998,None,None,0.09999999999999998,0.32999999999999996,0.22999999999999998,0.16999999999999998,0.050000000000000044,0.35
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,3.0,41,3.0,0.385,0.5575,None,None,None,0.42,0.26,1.0,0.57,1.0,0.0,2.0,0.154,0.5575,None,None,None,0.3,0.65,0.6,0.5,1.0,0.4,0,0.231,None,None,0.12,0.39,0.4,0.06999999999999995,0.0,0.4
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,3.0,42,2.0,0.154,0.5575,None,None,None,0.13,0.34,0.75,0.0,1.0,0.0,3.0,0.385,0.5575,None,None,None,0.25,0.7,0.55,0.55,1.0,0.45,0,0.231,None,None,0.12,0.35999999999999993,0.19999999999999996,0.55,0.0,0.45
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,711,3.0,43,3.0,0.385,0.5575,None,None,None,0.25,0.18,0.43,0.29,1.0,0.0,1.0,0.223,0.142,None,None,None,0.2,0.75,0.5,0.6,1.0,0.5,0,0.44596440440914115,None,None,0.04999999999999999,0.5700000000000001,0.07,0.31,0.0,0.5
