reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,0.0,10,1.0,0.275,0.15,None,None,None,0.17,0.16,0.57,0.14,1.0,0.0,6.0,0.735,0.53,6.0,0.735,0.53,0.25,0.7,0.85,0.95,0.85,0.15,0,0.5966573556070519,None,None,0.07999999999999999,0.5399999999999999,0.28,0.8099999999999999,0.15000000000000002,0.15
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,0.0,11,1.0,0.275,0.15,None,None,None,0.31,0.17,0.8,0.0,1.0,0.0,6.0,0.735,0.53,6.0,0.735,0.53,0.3,0.65,0.85,0.95,0.85,0.2,0,0.5966573556070519,None,None,0.010000000000000009,0.48,0.04999999999999993,0.95,0.15000000000000002,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,1.0,12,1.0,0.272,0.1465,None,None,None,0.23,0.22,0.71,0.71,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.2,0.75,0.85,0.95,0.85,0.1,0,0.578448355516722,None,None,0.03,0.53,0.14,0.24,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,1.0,13,2.0,0.2965,0.38,None,None,None,0.29,0.15,0.83,0.5,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.2,0.75,0.85,0.95,0.85,0.1,0,0.354400902933387,None,None,0.08999999999999997,0.6,0.020000000000000018,0.44999999999999996,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,1.0,14,1.0,0.272,0.1465,None,None,None,0.21,0.07,0.71,0.29,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.2,0.75,0.85,0.95,0.85,0.1,0,0.578448355516722,None,None,0.009999999999999981,0.6799999999999999,0.14,0.6599999999999999,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,1.0,15,1.0,0.272,0.1465,None,None,None,0.33,0.15,1.0,0.25,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.2,0.75,0.85,0.95,0.85,0.1,0,0.578448355516722,None,None,0.13,0.6,0.15000000000000002,0.7,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,1.0,16,1.0,0.272,0.1465,None,None,None,0.19,0.11,0.6,0.0,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.2,0.75,0.85,0.95,0.85,0.1,0,0.578448355516722,None,None,0.010000000000000009,0.64,0.25,0.95,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,1.0,17,1.0,0.272,0.1465,None,None,None,0.39,0.25,1.0,0.1,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.2,0.75,0.85,0.95,0.85,0.1,0,0.578448355516722,None,None,0.19,0.5,0.15000000000000002,0.85,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,1.0,18,1.0,0.272,0.1465,None,None,None,0.24,0.06,0.75,0.17,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.2,0.75,0.85,0.95,0.85,0.1,0,0.578448355516722,None,None,0.03999999999999998,0.69,0.09999999999999998,0.7799999999999999,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,1.0,19,1.0,0.272,0.1465,None,None,None,0.16,0.1,0.44,0.0,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.2,0.75,0.85,0.95,0.85,0.1,0,0.578448355516722,None,None,0.04000000000000001,0.65,0.41,0.95,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,1.0,20,1.0,0.272,0.1465,None,None,None,0.29,0.19,1.0,0.0,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.2,0.75,0.85,0.95,0.85,0.1,0,0.578448355516722,None,None,0.08999999999999997,0.56,0.15000000000000002,0.95,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,1.0,21,1.0,0.272,0.1465,None,None,None,0.37,0.19,1.0,0.2,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.2,0.75,0.85,0.95,0.85,0.1,0,0.578448355516722,None,None,0.16999999999999998,0.56,0.15000000000000002,0.75,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,1.0,22,1.0,0.272,0.1465,None,None,None,0.39,0.22,1.0,0.0,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.2,0.75,0.85,0.95,0.85,0.1,0,0.578448355516722,None,None,0.19,0.53,0.15000000000000002,0.95,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,1.0,23,1.0,0.272,0.1465,None,None,None,0.18,0.09,0.8,0.0,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.2,0.75,0.85,0.95,0.85,0.1,0,0.578448355516722,None,None,0.020000000000000018,0.66,0.04999999999999993,0.95,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,1.0,24,1.0,0.272,0.1465,None,None,None,0.27,0.11,1.0,0.0,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.2,0.75,0.85,0.95,0.85,0.1,0,0.578448355516722,None,None,0.07,0.64,0.15000000000000002,0.95,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,1.0,25,2.0,0.2965,0.38,None,None,None,0.3,0.12,0.88,0.0,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.2,0.75,0.85,0.95,0.85,0.1,0,0.354400902933387,None,None,0.09999999999999998,0.63,0.030000000000000027,0.95,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,1.0,26,2.0,0.2965,0.38,None,None,None,0.37,0.29,1.0,0.0,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.2,0.75,0.85,0.95,0.85,0.1,0,0.354400902933387,None,None,0.16999999999999998,0.46,0.15000000000000002,0.95,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,1.0,27,1.0,0.272,0.1465,None,None,None,0.44,0.25,1.0,0.14,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.2,0.75,0.85,0.95,0.85,0.1,0,0.578448355516722,None,None,0.24,0.5,0.15000000000000002,0.8099999999999999,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,2.0,28,3.0,0.595,0.425,None,None,None,0.33,0.15,0.8,0.4,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.2,0.85,0.85,0.95,0.85,0.1,0,0.42323161507618967,None,None,0.13,0.7,0.04999999999999993,0.5499999999999999,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,2.0,29,1.0,0.2725,0.147,None,None,None,0.3,0.17,1.0,1.0,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.2,0.85,0.85,0.95,0.85,0.1,0,0.7215609814838936,None,None,0.09999999999999998,0.6799999999999999,0.15000000000000002,0.050000000000000044,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,2.0,30,2.0,0.25,0.5,None,None,None,0.41,0.5,1.0,0.75,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.2,0.85,0.85,0.95,0.85,0.1,0,0.41209828924663106,None,None,0.20999999999999996,0.35,0.15000000000000002,0.19999999999999996,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,2.0,31,2.0,0.25,0.5,None,None,None,0.29,0.24,0.86,0.71,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.2,0.85,0.85,0.95,0.85,0.1,0,0.41209828924663106,None,None,0.08999999999999997,0.61,0.010000000000000009,0.24,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,2.0,32,2.0,0.25,0.5,None,None,None,0.47,0.32,0.83,0.67,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.2,0.85,0.85,0.95,0.85,0.1,0,0.41209828924663106,None,None,0.26999999999999996,0.53,0.020000000000000018,0.2799999999999999,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,2.0,33,1.0,0.2725,0.147,None,None,None,0.48,0.42,0.8,0.2,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.2,0.85,0.85,0.95,0.85,0.1,0,0.7215609814838936,None,None,0.27999999999999997,0.43,0.04999999999999993,0.75,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,2.0,34,2.0,0.25,0.5,None,None,None,0.57,0.6,1.0,0.71,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.2,0.85,0.85,0.95,0.85,0.1,0,0.41209828924663106,None,None,0.36999999999999994,0.25,0.15000000000000002,0.24,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,2.0,35,2.0,0.25,0.5,None,None,None,0.49,0.29,1.0,0.57,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.2,0.85,0.85,0.95,0.85,0.1,0,0.41209828924663106,None,None,0.29,0.56,0.15000000000000002,0.38,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,2.0,36,2.0,0.25,0.5,None,None,None,0.44,0.28,1.0,0.86,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.2,0.85,0.85,0.95,0.85,0.1,0,0.41209828924663106,None,None,0.24,0.57,0.15000000000000002,0.08999999999999997,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,2.0,37,3.0,0.595,0.425,None,None,None,0.45,0.33,0.9,0.2,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.2,0.85,0.85,0.95,0.85,0.1,0,0.42323161507618967,None,None,0.25,0.52,0.050000000000000044,0.75,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,2.0,38,2.0,0.25,0.5,None,None,None,0.36,0.35,0.89,0.11,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.2,0.85,0.85,0.95,0.85,0.1,0,0.41209828924663106,None,None,0.15999999999999998,0.5,0.040000000000000036,0.84,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,2.0,39,2.0,0.25,0.5,None,None,None,0.42,0.49,1.0,0.8,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.2,0.85,0.85,0.95,0.85,0.1,0,0.41209828924663106,None,None,0.21999999999999997,0.36,0.15000000000000002,0.1499999999999999,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,2.0,40,1.0,0.2725,0.147,None,None,None,0.23,0.22,0.67,0.17,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.2,0.85,0.85,0.95,0.85,0.1,0,0.7215609814838936,None,None,0.03,0.63,0.17999999999999994,0.7799999999999999,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,2.0,41,1.0,0.2725,0.147,None,None,None,0.25,0.09,0.75,0.0,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.2,0.85,0.85,0.95,0.85,0.1,0,0.7215609814838936,None,None,0.04999999999999999,0.76,0.09999999999999998,0.95,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,2.0,42,1.0,0.2725,0.147,None,None,None,0.54,0.44,1.0,0.0,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.2,0.85,0.85,0.95,0.85,0.1,0,0.7215609814838936,None,None,0.34,0.41,0.15000000000000002,0.95,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,2.0,43,1.0,0.2725,0.147,None,None,None,0.51,0.45,1.0,0.0,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.2,0.85,0.85,0.95,0.85,0.1,0,0.7215609814838936,None,None,0.31,0.39999999999999997,0.15000000000000002,0.95,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,2.0,44,2.0,0.25,0.5,None,None,None,0.58,0.27,1.0,0.4,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.2,0.85,0.85,0.95,0.85,0.1,0,0.41209828924663106,None,None,0.37999999999999995,0.58,0.15000000000000002,0.5499999999999999,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,2.0,45,1.0,0.2725,0.147,None,None,None,0.47,0.1,1.0,0.25,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.2,0.85,0.85,0.95,0.85,0.1,0,0.7215609814838936,None,None,0.26999999999999996,0.75,0.15000000000000002,0.7,0.15000000000000002,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,593,2.0,46,1.0,0.2725,0.147,None,None,None,0.45,0.41,0.88,0.0,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.2,0.85,0.85,0.95,0.85,0.1,0,0.7215609814838936,None,None,0.25,0.44,0.030000000000000027,0.95,0.15000000000000002,0.1
