reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,1.0,12,4.0,0.2425,0.747,None,None,None,0.36,0.14,0.92,0.33,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,2.0,13,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.39,0.11,0.9,0.0,1.0,0.0,3.0,0.66,0.3335,None,None,None,0.22,0.06,0.9,0.3,1.0,0.0,0,0.54230987451825,None,None,0.17,0.05,0.0,0.3,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,2.0,14,3.0,0.66,0.3335,None,None,None,0.2,0.04,0.83,0.0,1.0,0.0,2.0,0.198,0.6175,None,None,None,0.18,0.05,0.92,0.0,1.0,0.0,0,0.54230987451825,None,None,0.020000000000000018,0.010000000000000002,0.09000000000000008,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,2.0,15,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.45,0.14,1.0,0.25,1.0,0.0,5.0,0.66,0.715,None,None,None,0.25,0.1,0.33,0.0,1.0,0.0,0,0.47217607944494616,None,None,0.2,0.04000000000000001,0.6699999999999999,0.25,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,2.0,16,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.18,0.15,0.6,0.4,1.0,0.0,4.0,0.6625,0.5225,None,None,None,0.2,0.04,0.75,0.0,1.0,0.0,0,0.4741152286100923,None,None,0.020000000000000018,0.10999999999999999,0.15000000000000002,0.4,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,2.0,17,4.0,0.6625,0.5225,None,None,None,0.32,0.13,0.62,0.12,1.0,0.0,3.0,0.66,0.3335,None,None,None,0.22,0.06,0.9,0.3,1.0,0.0,0,0.18901653366835394,None,None,0.1,0.07,0.28,0.18,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,2.0,18,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.62,0.26,1.0,0.71,1.0,0.0,2.0,0.198,0.6175,None,None,None,0.15,0.05,0.92,0.0,1.0,0.0,1,1.5700924586837752e-16,None,None,0.47,0.21000000000000002,0.07999999999999996,0.71,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,2.0,19,4.0,0.6625,0.5225,None,None,None,0.53,0.26,1.0,0.83,1.0,0.0,5.0,0.66,0.715,None,None,None,0.25,0.1,0.33,0.0,1.0,0.0,0,0.19251623308178456,None,None,0.28,0.16,0.6699999999999999,0.83,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,2.0,20,3.0,0.66,0.3335,5.0,0.66,0.7150000000000001,0.46,0.19,0.91,0.36,1.0,0.0,4.0,0.6625,0.5225,2.0,0.198,0.6175,0.2,0.04,0.75,0.0,1.0,0.0,0,0.18901653366835394,0,0.47217607944494605,0.26,0.15,0.16000000000000003,0.36,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,2.0,21,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.5,0.31,1.0,0.75,1.0,0.0,3.0,0.66,0.3335,None,None,None,0.22,0.06,0.9,0.3,1.0,0.0,0,0.54230987451825,None,None,0.28,0.25,0.09999999999999998,0.45,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,2.0,22,5.0,0.66,0.7150000000000001,5.0,0.66,0.7150000000000001,0.45,0.15,0.86,0.14,1.0,0.0,2.0,0.198,0.6175,4.0,0.6625,0.5225,0.15,0.05,0.92,0.0,1.0,0.0,0,0.47217607944494605,0,0.19251623308178467,0.30000000000000004,0.09999999999999999,0.06000000000000005,0.14,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,2.0,23,6.0,0.6625,0.9095,None,None,None,0.35,0.14,0.9,0.3,1.0,0.0,5.0,0.66,0.715,None,None,None,0.25,0.1,0.33,0.0,1.0,0.0,0,0.19451606617449368,None,None,0.09999999999999998,0.04000000000000001,0.5700000000000001,0.3,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,2.0,24,5.0,0.66,0.7150000000000001,None,None,None,0.35,0.11,0.82,0.82,1.0,0.0,4.0,0.6625,0.5225,None,None,None,0.2,0.04,0.75,0.0,1.0,0.0,0,0.19251623308178467,None,None,0.14999999999999997,0.07,0.06999999999999995,0.82,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,2.0,25,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.23,0.08,0.73,0.73,1.0,0.0,3.0,0.66,0.3335,None,None,None,0.22,0.06,0.9,0.3,1.0,0.0,0,0.54230987451825,None,None,0.010000000000000009,0.020000000000000004,0.17000000000000004,0.43,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,2.0,26,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.17,0.02,1.0,1.0,1.0,0.0,2.0,0.198,0.6175,None,None,None,0.15,0.05,0.92,0.0,1.0,0.0,1,1.5700924586837752e-16,None,None,0.020000000000000018,0.030000000000000002,0.07999999999999996,1.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,27,4.0,0.27,0.8685,None,None,None,0.11,0.01,0.73,0.0,1.0,0.0,2.0,0.242,0.425,None,None,None,0.31,0.06,0.93,0.83,1.0,0.0,0,0.44438299922476787,None,None,0.2,0.049999999999999996,0.20000000000000007,0.83,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,28,4.0,0.27,0.8685,None,None,None,0.21,0.05,1.0,0.0,1.0,0.0,2.0,0.242,0.425,None,None,None,0.35,0.08,0.92,0.85,1.0,0.0,0,0.44438299922476787,None,None,0.13999999999999999,0.03,0.07999999999999996,0.85,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,29,4.0,0.27,0.8685,None,None,None,0.19,0.06,0.5,0.0,1.0,0.0,3.0,0.2275,0.684,None,None,None,0.39,0.1,0.91,0.87,1.0,0.0,0,0.18933171947668992,None,None,0.2,0.04000000000000001,0.41000000000000003,0.87,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,30,2.0,0.242,0.425,None,None,None,0.36,0.17,0.8,0.4,1.0,0.0,2.0,0.242,0.425,None,None,None,0.42,0.12,0.9,0.88,1.0,0.0,1,0.0,None,None,0.06,0.05000000000000002,0.09999999999999998,0.48,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,31,4.0,0.27,0.8685,None,None,None,0.54,0.16,1.0,0.29,1.0,0.0,4.0,0.27,0.8685,None,None,None,0.45,0.14,0.89,0.9,1.0,0.0,1,0.0,None,None,0.09000000000000002,0.01999999999999999,0.10999999999999999,0.6100000000000001,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,32,2.0,0.242,0.425,None,None,None,0.49,0.22,0.83,0.33,1.0,0.0,3.0,0.2275,0.684,None,None,None,0.48,0.16,0.88,0.92,1.0,0.0,0,0.25940557048760543,None,None,0.010000000000000009,0.06,0.050000000000000044,0.5900000000000001,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,33,2.0,0.242,0.425,None,None,None,0.46,0.3,1.0,0.5,1.0,0.0,2.0,0.242,0.425,None,None,None,0.51,0.18,0.87,0.93,1.0,0.0,1,0.0,None,None,0.04999999999999999,0.12,0.13,0.43000000000000005,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,34,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.49,0.47,1.0,0.0,1.0,0.0,5.0,0.7575,0.455,None,None,None,0.54,0.2,0.86,0.94,1.0,0.0,1,1.5700924586837752e-16,None,None,0.050000000000000044,0.26999999999999996,0.14,0.94,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,35,6.0,0.755,0.833,None,None,None,0.5,0.57,1.0,0.67,1.0,0.0,4.0,0.27,0.8685,None,None,None,0.57,0.22,0.85,0.95,1.0,0.0,0,0.4862974912540677,None,None,0.06999999999999995,0.35,0.15000000000000002,0.2799999999999999,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,36,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.51,0.44,1.0,0.25,1.0,0.0,3.0,0.2275,0.684,None,None,None,0.6,0.24,0.84,0.96,1.0,0.0,0,0.5773569086795447,None,None,0.08999999999999997,0.2,0.16000000000000003,0.71,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,37,4.0,0.27,0.8685,None,None,None,0.56,0.26,1.0,0.0,1.0,0.0,2.0,0.242,0.425,None,None,None,0.63,0.26,0.83,0.97,1.0,0.0,0,0.44438299922476787,None,None,0.06999999999999995,0.0,0.17000000000000004,0.97,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,38,6.0,0.755,0.833,None,None,None,0.44,0.22,1.0,0.43,1.0,0.0,4.0,0.27,0.8685,None,None,None,0.66,0.28,0.82,0.98,1.0,0.0,0,0.4862974912540677,None,None,0.22000000000000003,0.060000000000000026,0.18000000000000005,0.55,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,39,6.0,0.755,0.833,None,None,None,0.51,0.29,1.0,0.4,1.0,0.0,3.0,0.2275,0.684,None,None,None,0.69,0.3,0.81,0.99,1.0,0.0,0,0.5481398088079353,None,None,0.17999999999999994,0.010000000000000009,0.18999999999999995,0.59,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,40,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.46,0.19,1.0,0.25,1.0,0.0,2.0,0.242,0.425,None,None,None,0.72,0.32,0.8,1.0,1.0,0.0,0,0.5163722010333245,None,None,0.25999999999999995,0.13,0.19999999999999996,0.75,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,41,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.55,0.3,1.0,0.11,1.0,0.0,5.0,0.7575,0.455,None,None,None,0.75,0.34,0.79,1.0,1.0,0.0,1,1.5700924586837752e-16,None,None,0.19999999999999996,0.040000000000000036,0.20999999999999996,0.89,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,42,1.0,0.205,0.1415,None,None,None,0.61,0.29,1.0,0.0,1.0,0.0,4.0,0.27,0.8685,None,None,None,0.78,0.36,0.78,1.0,1.0,0.0,0,0.7298999931497466,None,None,0.17000000000000004,0.07,0.21999999999999997,1.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,43,2.0,0.242,0.425,None,None,None,0.5,0.26,1.0,0.12,1.0,0.0,3.0,0.2275,0.684,None,None,None,0.81,0.38,0.77,1.0,1.0,0.0,0,0.25940557048760543,None,None,0.31000000000000005,0.12,0.22999999999999998,0.88,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,44,2.0,0.242,0.425,None,None,None,0.55,0.37,1.0,0.33,1.0,0.0,2.0,0.242,0.425,None,None,None,0.84,0.4,0.76,1.0,1.0,0.0,1,0.0,None,None,0.2899999999999999,0.030000000000000027,0.24,0.6699999999999999,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,45,5.0,0.7575000000000001,0.4549999999999999,None,None,None,0.48,0.27,1.0,1.0,1.0,0.0,4.0,0.27,0.8685,None,None,None,0.87,0.42,0.75,1.0,1.0,0.0,0,0.6392483867793489,None,None,0.39,0.14999999999999997,0.25,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,815,3.0,46,2.0,0.242,0.425,None,None,None,0.58,0.31,1.0,0.2,1.0,0.0,3.0,0.2275,0.684,None,None,None,0.9,0.44,0.74,1.0,1.0,0.0,0,0.25940557048760543,None,None,0.32000000000000006,0.13,0.26,0.8,0.0,0.0
