reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,689,2.0,28,1.0,0.22,0.145,None,None,None,0.29,0.22,0.75,0.25,1.0,0.0,3.0,0.34,0.575,None,None,None,0.41,0.39,0.92,0.18,1.0,0.0,0,0.44643028571099425,None,None,0.12,0.17,0.17000000000000004,0.07,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,689,2.0,29,4.0,0.542,0.595,None,None,None,0.34,0.68,1.0,0.38,1.0,0.0,4.0,0.542,0.595,None,None,None,0.48,0.45,0.88,0.0,1.0,0.0,1,0.0,None,None,0.13999999999999996,0.23000000000000004,0.12,0.38,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,689,2.0,30,4.0,0.542,0.595,None,None,None,0.34,0.56,1.0,0.6,1.0,0.0,2.0,0.145,0.59,None,None,None,0.52,0.53,0.9,0.25,1.0,0.0,0,0.39703148489760864,None,None,0.18,0.030000000000000027,0.09999999999999998,0.35,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,689,2.0,31,3.0,0.3399999999999999,0.5750000000000001,None,None,None,0.38,0.44,1.0,0.25,1.0,0.0,None,None,None,None,None,None,0.56,0.59,0.92,0.0,1.0,0.11,0,None,None,None,0.18000000000000005,0.14999999999999997,0.07999999999999996,0.25,0.0,0.11
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,689,2.0,32,3.0,0.3399999999999999,0.5750000000000001,None,None,None,0.34,0.22,1.0,0.0,1.0,0.0,2.0,0.145,0.59,None,None,None,0.35,0.41,0.92,0.0,1.0,0.0,0,0.19557607215607936,None,None,0.009999999999999953,0.18999999999999997,0.07999999999999996,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,689,2.0,33,4.0,0.542,0.595,None,None,None,0.33,0.22,1.0,0.0,1.0,0.0,5.0,0.772,0.5725,None,None,None,0.44,0.52,0.88,0.12,1.0,0.0,0,0.23109792296773243,None,None,0.10999999999999999,0.30000000000000004,0.12,0.12,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,689,2.0,34,3.0,0.3399999999999999,0.5750000000000001,None,None,None,0.34,0.49,1.0,0.0,1.0,0.0,2.0,0.145,0.59,None,None,None,0.52,0.48,0.9,0.0,1.0,0.0,0,0.19557607215607936,None,None,0.18,0.010000000000000009,0.09999999999999998,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,689,3.0,35,4.0,0.617,0.5575,None,None,None,0.28,0.38,1.0,0.0,1.0,0.0,5.0,0.865,0.56,None,None,None,0.4,0.52,1.0,0.0,1.0,0.0,0,0.24801260048634624,None,None,0.12,0.14,0.0,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,689,3.0,36,4.0,0.617,0.5575,None,None,None,0.12,0.05,0.83,0.83,1.0,0.0,5.0,0.865,0.56,None,None,None,0.35,0.44,1.0,0.0,1.0,0.0,0,0.24801260048634624,None,None,0.22999999999999998,0.39,0.17000000000000004,0.83,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,689,3.0,37,5.0,0.865,0.56,None,None,None,0.24,0.35,1.0,0.33,1.0,0.0,2.0,0.154,0.5575,None,None,None,0.3,0.21,1.0,0.0,1.0,0.0,0,0.7110043952044178,None,None,0.06,0.13999999999999999,0.0,0.33,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,689,3.0,38,4.0,0.617,0.5575,None,None,None,0.33,0.57,1.0,0.0,1.0,0.0,4.0,0.617,0.5575,None,None,None,0.29,0.22,0.75,0.25,1.0,0.0,1,0.0,None,None,0.040000000000000036,0.35,0.25,0.25,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,689,3.0,39,3.0,0.385,0.5575,None,None,None,0.39,0.38,1.0,0.75,1.0,0.0,5.0,0.865,0.56,None,None,None,0.29,0.22,1.0,0.0,1.0,0.0,0,0.4800065103725157,None,None,0.10000000000000003,0.16,0.0,0.75,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,689,3.0,40,1.0,0.223,0.142,None,None,None,0.46,0.4,1.0,0.5,1.0,0.0,4.0,0.617,0.5575,None,None,None,0.34,0.68,1.0,0.38,1.0,0.0,0,0.5726047939023913,None,None,0.12,0.28,0.0,0.12,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,689,3.0,41,3.0,0.385,0.5575,None,None,None,0.32,0.37,0.86,0.71,1.0,0.0,3.0,0.385,0.5575,None,None,None,0.34,0.56,1.0,0.0,1.0,0.0,1,0.0,None,None,0.020000000000000018,0.19000000000000006,0.14,0.71,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,689,3.0,42,3.0,0.385,0.5575,None,None,None,0.31,0.51,1.0,0.0,1.0,0.0,5.0,0.865,0.56,None,None,None,0.38,0.44,1.0,0.25,1.0,0.0,0,0.4800065103725157,None,None,0.07,0.07,0.0,0.25,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,689,3.0,43,2.0,0.154,0.5575,None,None,None,0.41,0.55,1.0,0.86,1.0,0.0,4.0,0.617,0.5575,None,None,None,0.34,0.22,1.0,0.0,1.0,0.0,0,0.46299999999999997,None,None,0.06999999999999995,0.33000000000000007,0.0,0.86,0.0,0.0
