reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,1.0,10,2.0,0.187,0.4329999999999999,None,None,None,0.2,0.12,0.56,0.11,1.0,0.0,10.0,0.82,0.435,10.0,0.82,0.435,0.4,0.6,0.55,0.6,0.45,0.3,0,0.6330031595497767,None,None,0.2,0.48,0.010000000000000009,0.49,0.55,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,1.0,11,3.0,0.1755,0.7075,None,None,None,0.07,0.08,0.43,0.0,1.0,0.0,11.0,0.825,0.693,11.0,0.825,0.693,0.5,0.7,0.6,0.65,0.5,0.25,0,0.6496618351111599,None,None,0.43,0.62,0.16999999999999998,0.65,0.5,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,1.0,12,3.0,0.1755,0.7075,None,None,None,0.33,0.29,0.88,0.0,1.0,0.0,12.0,0.5021,0.5935,12.0,0.5021,0.5935,0.4,0.6,0.55,0.6,0.45,0.3,0,0.3459242113527181,None,None,0.07,0.31,0.32999999999999996,0.6,0.55,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,1.0,13,3.0,0.1755,0.7075,None,None,None,0.62,0.33,0.88,0.0,1.0,0.0,None,None,None,None,None,None,0.5,0.6,0.5,0.55,0.4,0.35,0,None,None,None,0.12,0.26999999999999996,0.38,0.55,0.6,0.35
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,1.0,14,3.0,0.1755,0.7075,None,None,None,0.47,0.28,1.0,0.17,1.0,0.0,None,None,None,None,None,None,0.4,0.5,0.5,0.55,0.45,0.3,0,None,None,None,0.06999999999999995,0.21999999999999997,0.5,0.38,0.55,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,1.0,15,2.0,0.187,0.4329999999999999,None,None,None,0.35,0.19,0.91,0.18,1.0,0.0,None,None,None,None,None,None,0.4,0.6,0.55,0.6,0.4,0.35,0,None,None,None,0.050000000000000044,0.41,0.36,0.42,0.6,0.35
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,1.0,16,3.0,0.1755,0.7075,None,None,None,0.27,0.42,0.91,0.09,1.0,0.0,None,None,None,None,None,None,0.5,0.6,0.55,0.6,0.45,0.3,0,None,None,None,0.22999999999999998,0.18,0.36,0.51,0.55,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,1.0,17,10.0,0.8200000000000001,0.4349999999999999,None,None,None,0.36,0.19,0.82,0.0,1.0,0.0,None,None,None,None,None,None,0.4,0.5,0.5,0.55,0.4,0.35,0,None,None,None,0.040000000000000036,0.31,0.31999999999999995,0.55,0.6,0.35
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,1.0,18,7.0,0.505,0.72,None,None,None,0.46,0.32,0.9,0.3,1.0,0.0,None,None,None,None,None,None,0.4,0.6,0.55,0.6,0.45,0.3,0,None,None,None,0.06,0.27999999999999997,0.35,0.3,0.55,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,1.0,19,1.0,0.3635,0.149,None,None,None,0.37,0.25,1.0,0.09,1.0,0.0,None,None,None,None,None,None,0.3,0.5,0.4,0.45,0.35,0.4,0,None,None,None,0.07,0.25,0.6,0.36,0.65,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,1.0,20,4.0,0.346,0.7505,None,None,None,0.33,0.23,0.82,0.18,1.0,0.0,None,None,None,None,None,None,0.4,0.6,0.55,0.6,0.45,0.3,0,None,None,None,0.07,0.37,0.2699999999999999,0.42,0.55,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,1.0,21,11.0,0.825,0.6930000000000001,3.0,0.1755,0.7075,0.23,0.13,0.82,0.09,1.0,0.0,None,None,None,None,None,None,0.4,0.7,0.6,0.65,0.5,0.25,0,None,0,None,0.17,0.57,0.21999999999999997,0.56,0.5,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,1.0,22,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.09,0.05,0.6,0.2,1.0,0.0,None,None,None,None,None,None,0.5,0.6,0.55,0.6,0.45,0.3,0,None,None,None,0.41000000000000003,0.5499999999999999,0.04999999999999993,0.39999999999999997,0.55,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,1.0,23,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.31,0.17,0.83,0.17,1.0,0.0,None,None,None,None,None,None,0.4,0.5,0.55,0.6,0.45,0.35,0,None,None,None,0.09000000000000002,0.32999999999999996,0.2799999999999999,0.42999999999999994,0.55,0.35
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,1.0,24,4.0,0.346,0.7505,None,None,None,0.44,0.41,1.0,0.0,1.0,0.0,None,None,None,None,None,None,0.5,0.7,0.6,0.65,0.5,0.3,0,None,None,None,0.06,0.29,0.4,0.65,0.5,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,1.0,25,4.0,0.346,0.7505,None,None,None,0.39,0.35,0.92,0.25,1.0,0.0,None,None,None,None,None,None,0.4,0.6,0.55,0.6,0.45,0.25,0,None,None,None,0.010000000000000009,0.25,0.37,0.35,0.55,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,2.0,26,4.0,0.737,0.5345,None,None,None,0.21,0.11,0.5,0.0,1.0,0.0,1.0,0.3625,0.146,1.0,0.3625,0.146,0.4,0.6,0.55,0.6,0.45,0.3,0,0.5396132874568601,None,None,0.19000000000000003,0.49,0.050000000000000044,0.6,0.55,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,2.0,27,1.0,0.3625,0.146,None,None,None,0.35,0.24,1.0,0.33,1.0,0.0,2.0,0.2635,0.41,2.0,0.2635,0.41,0.4,0.6,0.55,0.55,0.4,0.35,0,0.2819521235954785,None,None,0.050000000000000044,0.36,0.44999999999999996,0.22000000000000003,0.6,0.35
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,2.0,28,4.0,0.737,0.5345,None,None,None,0.25,0.08,0.62,0.0,1.0,0.0,2.0,0.2635,0.41,2.0,0.2635,0.41,0.4,0.6,0.5,0.6,0.45,0.3,0,0.48959421973712064,None,None,0.15000000000000002,0.52,0.12,0.6,0.55,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,2.0,29,4.0,0.737,0.5345,None,None,None,0.08,0.24,1.0,0.0,1.0,0.0,3.0,0.2665,0.6625,3.0,0.2665,0.6625,0.5,0.5,0.55,0.6,0.4,0.35,0,0.48760050246077474,None,None,0.42,0.26,0.44999999999999996,0.6,0.6,0.35
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,2.0,30,4.0,0.737,0.5345,None,None,None,0.11,0.29,0.75,0.0,1.0,0.0,4.0,0.737,0.5345,4.0,0.737,0.5345,0.4,0.5,0.55,0.65,0.45,0.3,1,0.0,None,None,0.29000000000000004,0.21000000000000002,0.19999999999999996,0.65,0.55,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,2.0,31,4.0,0.737,0.5345,None,None,None,0.09,0.12,0.56,0.56,1.0,0.0,4.0,0.737,0.5345,4.0,0.737,0.5345,0.4,0.6,0.55,0.6,0.5,0.3,1,0.0,None,None,0.31000000000000005,0.48,0.010000000000000009,0.039999999999999925,0.5,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,3.0,32,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2022,0.1485,1.0,0.2022,0.1485,0.4,0.7,0.5,0.6,0.5,0.3,None,None,None,None,0.4,0.7,0.5,0.6,0.5,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,191,3.0,33,3.0,0.404,0.44,None,None,None,0.07,0.12,0.5,0.25,1.0,0.0,3.0,0.404,0.44,3.0,0.404,0.44,0.5,0.6,0.5,0.5,0.4,0.4,1,0.0,None,None,0.43,0.48,0.0,0.25,0.6,0.4
