reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,1.0,18,7.0,0.501,0.739,None,None,None,0.25,0.57,1.0,0.4,1.0,0.0,12.0,0.5,0.58,12.0,0.5,0.58,0.5,0.4,0.3,0.2,0.1,0.5,0,0.15900314462299167,None,None,0.25,0.16999999999999993,0.7,0.2,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,1.0,19,7.0,0.501,0.739,None,None,None,0.33,0.64,1.0,0.0,1.0,0.0,12.0,0.5,0.58,12.0,0.5,0.58,0.5,0.4,0.3,0.2,0.1,0.5,0,0.15900314462299167,None,None,0.16999999999999998,0.24,0.7,0.2,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,1.0,20,7.0,0.501,0.739,None,None,None,0.25,0.42,0.91,0.0,1.0,0.0,12.0,0.5,0.58,12.0,0.5,0.58,0.5,0.4,0.3,0.2,0.1,0.5,0,0.15900314462299167,None,None,0.25,0.019999999999999962,0.6100000000000001,0.2,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,1.0,21,3.0,0.165,0.73,None,None,None,0.28,0.3,0.9,0.0,1.0,0.0,12.0,0.5,0.58,12.0,0.5,0.58,0.5,0.4,0.3,0.2,0.1,0.5,0,0.3670490430446591,None,None,0.21999999999999997,0.10000000000000003,0.6000000000000001,0.2,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,1.0,22,3.0,0.165,0.73,None,None,None,0.24,0.18,1.0,0.0,1.0,0.0,12.0,0.5,0.58,12.0,0.5,0.58,0.5,0.4,0.3,0.2,0.1,0.5,0,0.3670490430446591,None,None,0.26,0.22000000000000003,0.7,0.2,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,2.0,23,2.0,0.145,0.5900000000000001,None,None,None,0.15,0.62,1.0,0.0,1.0,0.0,1.0,0.22,0.145,1.0,0.22,0.145,0.5,0.4,0.3,0.2,0.1,0.5,0,0.4512759687818531,None,None,0.35,0.21999999999999997,0.7,0.2,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,2.0,24,4.0,0.542,0.595,None,None,None,0.11,0.24,0.67,0.0,1.0,0.0,2.0,0.145,0.59,2.0,0.145,0.59,0.5,0.4,0.3,0.2,0.1,0.5,0,0.39703148489760864,None,None,0.39,0.16000000000000003,0.37000000000000005,0.2,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,2.0,25,3.0,0.3399999999999999,0.5750000000000001,None,None,None,0.18,0.33,0.75,0.0,1.0,0.0,2.0,0.145,0.59,2.0,0.145,0.59,0.5,0.4,0.3,0.2,0.1,0.5,0,0.19557607215607936,None,None,0.32,0.07,0.45,0.2,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,2.0,26,3.0,0.3399999999999999,0.5750000000000001,None,None,None,0.21,0.39,1.0,0.0,1.0,0.0,2.0,0.145,0.59,2.0,0.145,0.59,0.5,0.4,0.3,0.2,0.1,0.5,0,0.19557607215607936,None,None,0.29000000000000004,0.010000000000000009,0.7,0.2,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,2.0,27,1.0,0.22,0.145,None,None,None,0.16,0.4,0.6,0.2,1.0,0.0,3.0,0.34,0.575,3.0,0.34,0.575,0.5,0.4,0.3,0.2,0.1,0.5,0,0.44643028571099425,None,None,0.33999999999999997,0.0,0.3,0.0,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,2.0,28,4.0,0.542,0.595,None,None,None,0.0,0.66,0.75,0.0,1.0,0.0,3.0,0.34,0.575,3.0,0.34,0.575,0.5,0.4,0.3,0.2,0.1,0.5,0,0.20298768435548006,None,None,0.5,0.26,0.45,0.2,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,2.0,29,4.0,0.542,0.595,None,None,None,0.04,0.45,0.75,0.0,1.0,0.0,3.0,0.34,0.575,3.0,0.34,0.575,0.5,0.4,0.3,0.2,0.1,0.5,0,0.20298768435548006,None,None,0.46,0.04999999999999999,0.45,0.2,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,2.0,30,4.0,0.542,0.595,None,None,None,0.0,0.71,0.8,0.8,1.0,0.0,4.0,0.542,0.595,4.0,0.542,0.595,0.5,0.4,0.3,0.2,0.1,0.5,1,0.0,None,None,0.5,0.30999999999999994,0.5,0.6000000000000001,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,2.0,31,2.0,0.145,0.5900000000000001,None,None,None,0.27,0.48,0.88,0.25,1.0,0.0,4.0,0.542,0.595,4.0,0.542,0.595,0.5,0.4,0.3,0.2,0.1,0.5,0,0.39703148489760864,None,None,0.22999999999999998,0.07999999999999996,0.5800000000000001,0.04999999999999999,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,2.0,32,1.0,0.22,0.145,None,None,None,0.11,0.24,0.67,0.0,1.0,0.0,5.0,0.772,0.5725,5.0,0.772,0.5725,0.5,0.4,0.3,0.2,0.1,0.5,0,0.6981835360419207,None,None,0.39,0.16000000000000003,0.37000000000000005,0.2,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,2.0,33,4.0,0.542,0.595,None,None,None,0.0,0.24,0.33,0.0,1.0,0.0,5.0,0.772,0.5725,5.0,0.772,0.5725,0.5,0.4,0.3,0.2,0.1,0.5,0,0.23109792296773243,None,None,0.5,0.16000000000000003,0.030000000000000027,0.2,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,2.0,34,4.0,0.542,0.595,None,None,None,0.08,0.5,0.91,0.0,1.0,0.0,5.0,0.772,0.5725,5.0,0.772,0.5725,0.5,0.4,0.3,0.2,0.1,0.5,0,0.23109792296773243,None,None,0.42,0.09999999999999998,0.6100000000000001,0.2,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,3.0,35,4.0,0.617,0.5575,None,None,None,0.16,0.47,0.89,0.0,1.0,0.0,1.0,0.223,0.142,1.0,0.223,0.142,0.5,0.4,0.3,0.2,0.1,0.5,0,0.5726047939023913,None,None,0.33999999999999997,0.06999999999999995,0.5900000000000001,0.2,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,3.0,36,4.0,0.617,0.5575,None,None,None,0.11,0.12,0.5,0.5,1.0,0.0,2.0,0.154,0.5575,2.0,0.154,0.5575,0.5,0.4,0.3,0.2,0.1,0.5,0,0.46299999999999997,None,None,0.39,0.28,0.2,0.3,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,3.0,37,2.0,0.154,0.5575,None,None,None,0.32,0.21,0.83,0.83,1.0,0.0,2.0,0.154,0.5575,2.0,0.154,0.5575,0.5,0.4,0.3,0.2,0.1,0.5,1,0.0,None,None,0.18,0.19000000000000003,0.53,0.6299999999999999,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,3.0,38,3.0,0.385,0.5575,None,None,None,0.08,0.0,0.25,0.25,1.0,0.0,3.0,0.385,0.5575,3.0,0.385,0.5575,0.5,0.4,0.3,0.2,0.1,0.5,1,0.0,None,None,0.42,0.4,0.04999999999999999,0.04999999999999999,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,3.0,39,3.0,0.385,0.5575,None,None,None,0.24,0.0,0.75,0.75,1.0,0.0,4.0,0.617,0.5575,4.0,0.617,0.5575,0.5,0.4,0.3,0.2,0.1,0.5,0,0.23199999999999998,None,None,0.26,0.4,0.45,0.55,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,3.0,40,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.617,0.5575,4.0,0.617,0.5575,0.5,0.4,0.3,0.2,0.1,0.5,None,None,None,None,0.5,0.4,0.3,0.2,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,3.0,41,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.617,0.5575,4.0,0.617,0.5575,0.5,0.4,0.3,0.2,0.1,0.5,None,None,None,None,0.5,0.4,0.3,0.2,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,3.0,42,3.0,0.385,0.5575,None,None,None,0.15,0.27,0.62,0.25,1.0,0.0,5.0,0.865,0.56,5.0,0.865,0.56,0.5,0.4,0.3,0.2,0.1,0.5,0,0.4800065103725157,None,None,0.35,0.13,0.32,0.04999999999999999,0.9,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,459,3.0,43,3.0,0.385,0.5575,None,None,None,0.3,0.44,0.86,0.86,1.0,0.0,5.0,0.865,0.56,5.0,0.865,0.56,0.5,0.4,0.3,0.2,0.1,0.5,0,0.4800065103725157,None,None,0.2,0.03999999999999998,0.56,0.6599999999999999,0.9,0.5
