reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,1.0,12,4.0,0.72,0.69,None,None,None,0.45,0.31,1.0,0.43,1.0,0.0,1.0,0.272,0.1465,1.0,0.272,0.1465,0.55,0.5,0.55,0.3,0.25,0.3,0,0.7043410040598233,None,None,0.10000000000000003,0.19,0.44999999999999996,0.13,0.75,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,1.0,13,4.0,0.72,0.69,None,None,None,0.34,0.16,0.67,0.33,1.0,0.0,2.0,0.2965,0.38,2.0,0.2965,0.38,0.6,0.55,0.6,0.3,0.25,0.3,0,0.5248354504032668,None,None,0.25999999999999995,0.39,0.07000000000000006,0.030000000000000027,0.75,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,1.0,14,4.0,0.72,0.69,None,None,None,0.35,0.28,0.86,0.0,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.55,0.55,0.6,0.3,0.25,0.3,0,0.5243588942699455,None,None,0.20000000000000007,0.27,0.26,0.3,0.75,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,1.0,15,4.0,0.72,0.69,None,None,None,0.3,0.19,1.0,0.25,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.55,0.55,0.6,0.3,0.25,0.3,0,0.5243588942699455,None,None,0.25000000000000006,0.36000000000000004,0.4,0.04999999999999999,0.75,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,1.0,16,2.0,0.2965,0.38,None,None,None,0.53,0.21,1.0,0.4,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.6,0.6,0.6,0.3,0.25,0.3,0,0.354400902933387,None,None,0.06999999999999995,0.39,0.4,0.10000000000000003,0.75,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,1.0,17,1.0,0.272,0.1465,None,None,None,0.46,0.2,1.0,0.0,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.65,0.6,0.55,0.25,0.2,0.3,0,0.578448355516722,None,None,0.19,0.39999999999999997,0.44999999999999996,0.25,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,1.0,18,4.0,0.72,0.69,None,None,None,0.31,0.14,0.83,0.17,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.65,0.6,0.55,0.25,0.2,0.3,0,0.5243588942699455,None,None,0.34,0.45999999999999996,0.2799999999999999,0.07999999999999999,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,1.0,19,1.0,0.272,0.1465,None,None,None,0.53,0.31,1.0,0.11,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.65,0.6,0.55,0.25,0.2,0.3,0,0.578448355516722,None,None,0.12,0.29,0.44999999999999996,0.14,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,1.0,20,1.0,0.272,0.1465,None,None,None,0.43,0.27,0.83,0.33,1.0,0.0,4.0,0.72,0.69,4.0,0.72,0.69,0.6,0.55,0.55,0.25,0.2,0.3,0,0.7043410040598233,None,None,0.16999999999999998,0.28,0.2799999999999999,0.08000000000000002,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,1.0,21,3.0,0.1964999999999999,0.72,None,None,None,0.44,0.22,1.0,0.8,1.0,0.0,4.0,0.72,0.69,4.0,0.72,0.69,0.55,0.55,0.55,0.25,0.2,0.3,0,0.5243588942699456,None,None,0.11000000000000004,0.33000000000000007,0.44999999999999996,0.55,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,1.0,22,4.0,0.72,0.69,None,None,None,0.26,0.17,0.83,0.0,1.0,0.0,4.0,0.72,0.69,4.0,0.72,0.69,0.55,0.55,0.55,0.25,0.2,0.3,1,0.0,None,None,0.29000000000000004,0.38,0.2799999999999999,0.25,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,1.0,23,4.0,0.72,0.69,None,None,None,0.41,0.24,1.0,0.4,1.0,0.0,4.0,0.72,0.69,4.0,0.72,0.69,0.55,0.55,0.55,0.25,0.2,0.3,1,0.0,None,None,0.14000000000000007,0.31000000000000005,0.44999999999999996,0.15000000000000002,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,1.0,24,4.0,0.72,0.69,None,None,None,0.37,0.26,1.0,1.0,1.0,0.0,4.0,0.72,0.69,4.0,0.72,0.69,0.6,0.6,0.55,0.25,0.2,0.3,1,0.0,None,None,0.22999999999999998,0.33999999999999997,0.44999999999999996,0.75,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,1.0,25,4.0,0.72,0.69,None,None,None,0.25,0.15,0.88,0.5,1.0,0.0,4.0,0.72,0.69,4.0,0.72,0.69,0.65,0.6,0.55,0.25,0.2,0.3,1,0.0,None,None,0.4,0.44999999999999996,0.32999999999999996,0.25,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,1.0,26,1.0,0.272,0.1465,None,None,None,0.58,0.24,1.0,0.0,1.0,0.0,4.0,0.72,0.69,4.0,0.72,0.69,0.65,0.6,0.55,0.25,0.2,0.3,0,0.7043410040598233,None,None,0.07000000000000006,0.36,0.44999999999999996,0.25,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,1.0,27,2.0,0.2965,0.38,None,None,None,0.46,0.12,1.0,0.43,1.0,0.0,4.0,0.72,0.69,4.0,0.72,0.69,0.65,0.6,0.55,0.25,0.2,0.3,0,0.5248354504032668,None,None,0.19,0.48,0.44999999999999996,0.18,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,2.0,28,1.0,0.2725,0.147,None,None,None,0.68,0.26,1.0,0.4,1.0,0.0,1.0,0.2725,0.147,1.0,0.2725,0.147,0.55,0.5,0.55,0.3,0.25,0.3,1,0.0,None,None,0.13,0.24,0.44999999999999996,0.10000000000000003,0.75,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,2.0,29,3.0,0.595,0.425,None,None,None,0.65,0.63,1.0,0.14,1.0,0.0,1.0,0.2725,0.147,1.0,0.2725,0.147,0.55,0.55,0.6,0.3,0.25,0.3,0,0.42578192775175416,None,None,0.09999999999999998,0.07999999999999996,0.4,0.15999999999999998,0.75,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,2.0,30,2.0,0.25,0.5,None,None,None,0.44,0.34,0.75,0.25,1.0,0.0,1.0,0.2725,0.147,1.0,0.2725,0.147,0.6,0.55,0.6,0.3,0.25,0.3,0,0.3537163411548864,None,None,0.15999999999999998,0.21000000000000002,0.15000000000000002,0.04999999999999999,0.75,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,2.0,31,4.0,0.84,0.485,None,None,None,0.42,0.33,0.86,0.14,1.0,0.0,1.0,0.2725,0.147,1.0,0.2725,0.147,0.6,0.55,0.6,0.3,0.25,0.3,0,0.6605302793967888,None,None,0.18,0.22000000000000003,0.26,0.15999999999999998,0.75,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,2.0,32,5.0,0.49,0.835,None,None,None,0.53,0.26,0.83,0.0,1.0,0.0,2.0,0.25,0.5,2.0,0.25,0.5,0.6,0.6,0.55,0.25,0.2,0.3,0,0.41209828924663106,None,None,0.06999999999999995,0.33999999999999997,0.2799999999999999,0.25,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,2.0,33,1.0,0.2725,0.147,None,None,None,0.49,0.32,1.0,0.4,1.0,0.0,2.0,0.25,0.5,2.0,0.25,0.5,0.65,0.6,0.55,0.25,0.2,0.3,0,0.3537163411548864,None,None,0.16000000000000003,0.27999999999999997,0.44999999999999996,0.15000000000000002,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,2.0,34,2.0,0.25,0.5,None,None,None,0.67,0.42,1.0,0.43,1.0,0.0,2.0,0.25,0.5,2.0,0.25,0.5,0.65,0.6,0.55,0.25,0.2,0.3,1,0.0,None,None,0.020000000000000018,0.18,0.44999999999999996,0.18,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,2.0,35,4.0,0.84,0.485,None,None,None,0.59,0.31,1.0,0.14,1.0,0.0,3.0,0.595,0.425,3.0,0.595,0.425,0.65,0.6,0.55,0.25,0.2,0.3,0,0.2522399651125888,None,None,0.06000000000000005,0.29,0.44999999999999996,0.10999999999999999,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,2.0,36,3.0,0.595,0.425,None,None,None,0.52,0.29,1.0,0.0,1.0,0.0,3.0,0.595,0.425,3.0,0.595,0.425,0.6,0.6,0.55,0.25,0.2,0.3,1,0.0,None,None,0.07999999999999996,0.31,0.44999999999999996,0.25,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,2.0,37,2.0,0.25,0.5,None,None,None,0.67,0.39,1.0,0.6,1.0,0.0,3.0,0.595,0.425,3.0,0.595,0.425,0.6,0.6,0.55,0.25,0.2,0.3,0,0.3530580688781946,None,None,0.07000000000000006,0.20999999999999996,0.44999999999999996,0.35,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,2.0,38,2.0,0.25,0.5,None,None,None,0.66,0.33,1.0,0.11,1.0,0.0,4.0,0.84,0.485,4.0,0.84,0.485,0.65,0.6,0.55,0.25,0.2,0.3,0,0.5901906471641176,None,None,0.010000000000000009,0.26999999999999996,0.44999999999999996,0.14,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,2.0,39,1.0,0.2725,0.147,None,None,None,0.69,0.34,1.0,0.4,1.0,0.0,4.0,0.84,0.485,4.0,0.84,0.485,0.65,0.6,0.55,0.25,0.2,0.3,0,0.6605302793967888,None,None,0.039999999999999925,0.25999999999999995,0.44999999999999996,0.15000000000000002,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,2.0,40,3.0,0.595,0.425,None,None,None,0.48,0.44,1.0,0.67,1.0,0.0,4.0,0.84,0.485,4.0,0.84,0.485,0.65,0.6,0.55,0.25,0.2,0.3,0,0.2522399651125888,None,None,0.17000000000000004,0.15999999999999998,0.44999999999999996,0.42000000000000004,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,2.0,41,3.0,0.595,0.425,None,None,None,0.53,0.35,1.0,0.0,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.6,0.6,0.55,0.25,0.2,0.3,0,0.42323161507618967,None,None,0.06999999999999995,0.25,0.44999999999999996,0.25,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,2.0,42,3.0,0.595,0.425,None,None,None,0.51,0.39,1.0,0.1,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.55,0.55,0.55,0.25,0.2,0.3,0,0.42323161507618967,None,None,0.040000000000000036,0.16000000000000003,0.44999999999999996,0.15,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,2.0,43,4.0,0.84,0.485,None,None,None,0.62,0.27,1.0,0.2,1.0,0.0,5.0,0.49,0.835,5.0,0.49,0.835,0.55,0.55,0.55,0.25,0.2,0.3,0,0.49497474683058323,None,None,0.06999999999999995,0.28,0.44999999999999996,0.04999999999999999,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,2.0,44,6.0,0.49,0.915,None,None,None,0.46,0.2,1.0,0.2,1.0,0.0,6.0,0.49,0.915,6.0,0.49,0.915,0.55,0.55,0.55,0.25,0.2,0.3,1,0.0,None,None,0.09000000000000002,0.35000000000000003,0.44999999999999996,0.04999999999999999,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,2.0,45,2.0,0.25,0.5,None,None,None,0.51,0.39,0.75,0.0,1.0,0.0,6.0,0.49,0.915,6.0,0.49,0.915,0.55,0.55,0.55,0.25,0.2,0.3,0,0.47940066750057825,None,None,0.040000000000000036,0.16000000000000003,0.19999999999999996,0.25,0.8,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,597,2.0,46,4.0,0.84,0.485,None,None,None,0.4,0.13,0.88,0.0,1.0,0.0,6.0,0.49,0.915,6.0,0.49,0.915,0.55,0.55,0.55,0.25,0.2,0.3,0,0.5544366510251645,None,None,0.15000000000000002,0.42000000000000004,0.32999999999999996,0.25,0.8,0.3
